N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 3.162E+15 330 1.800E-4 3.684684E+1 1.592120E+1 5.423030E-1 7.967730E+1
1.468000E+10 3.162E+15 330 1.800E-4 3.683709E+1 1.590010E+1 5.418340E-1 7.966120E+1
2.154000E+10 3.162E+15 330 1.800E-4 3.682284E+1 1.586960E+1 5.411620E-1 7.963810E+1
3.162000E+10 3.162E+15 330 1.800E-4 3.680204E+1 1.582600E+1 5.402040E-1 7.960530E+1
4.642000E+10 3.162E+15 330 1.800E-4 3.677175E+1 1.576440E+1 5.388150E-1 7.956510E+1
6.813000E+10 3.162E+15 330 1.800E-4 3.672780E+1 1.567220E+1 5.369010E-1 7.947680E+1
1.000000E+11 3.162E+15 330 1.800E-4 3.666439E+1 1.555580E+1 5.343400E-1 7.940180E+1
1.468000E+11 3.162E+15 330 1.800E-4 3.657357E+1 1.540190E+1 5.310110E-1 7.930570E+1
2.154000E+11 3.162E+15 330 1.800E-4 3.644492E+1 1.519630E+1 5.267240E-1 7.916190E+1
3.162000E+11 3.162E+15 330 1.800E-4 3.626542E+1 1.494780E+1 5.215820E-1 7.902470E+1
4.642000E+11 3.162E+15 330 1.800E-4 3.602017E+1 1.464120E+1 5.155610E-1 7.884090E+1
6.813000E+11 3.162E+15 330 1.800E-4 3.569430E+1 1.429150E+1 5.089460E-1 7.866960E+1
1.000000E+12 3.162E+15 330 1.800E-4 3.527652E+1 1.388970E+1 5.018990E-1 7.844950E+1
1.468000E+12 3.162E+15 330 1.800E-4 3.476366E+1 1.345270E+1 4.946930E-1 7.822540E+1
2.154000E+12 3.162E+15 330 1.800E-4 3.416405E+1 1.299810E+1 4.876090E-1 7.802620E+1
3.162000E+12 3.162E+15 330 1.800E-4 3.349669E+1 1.252620E+1 4.807960E-1 7.777770E+1
4.642000E+12 3.162E+15 330 1.800E-4 3.278502E+1 1.206130E+1 4.742320E-1 7.757590E+1
6.813000E+12 3.162E+15 330 1.800E-4 3.204799E+1 1.159670E+1 4.679850E-1 7.732170E+1
1.000000E+13 3.162E+15 330 1.800E-4 3.129419E+1 1.113870E+1 4.619120E-1 7.705670E+1
1.468000E+13 3.162E+15 330 1.800E-4 3.052231E+1 1.069010E+1 4.558620E-1 7.683020E+1
2.154000E+13 3.162E+15 330 1.800E-4 2.972621E+1 1.023450E+1 4.498460E-1 7.653540E+1
3.162000E+13 3.162E+15 330 1.800E-4 2.890025E+1 9.781600E+0 4.436690E-1 7.628640E+1
4.642000E+13 3.162E+15 330 1.800E-4 2.804179E+1 9.318400E+0 4.374220E-1 7.596840E+1
6.813000E+13 3.162E+15 330 1.800E-4 2.715126E+1 8.852000E+0 4.310830E-1 7.562960E+1
1.000000E+14 3.162E+15 330 1.800E-4 2.623116E+1 8.388000E+0 4.245670E-1 7.531700E+1
