x N
1.5534627E+0 1.2070712E+21
1.5404662E+0 1.1474198E+21
1.5259898E+0 1.0943851E+21
1.5114015E+0 1.1136424E+21
1.4971564E+0 1.1247306E+21
1.4825743E+0 1.1293879E+21
1.4681706E+0 1.1576311E+21
1.4540190E+0 1.1263220E+21
1.4385197E+0 1.1164716E+21
1.4238064E+0 1.1138034E+21
1.4079005E+0 1.1263922E+21
1.3932135E+0 1.1406922E+21
1.3773465E+0 1.1155818E+21
1.3616269E+0 1.1310605E+21
1.3458300E+0 1.1416361E+21
1.3300367E+0 1.1290096E+21
1.3134981E+0 1.1277884E+21
1.2972754E+0 1.1512468E+21
1.2809984E+0 1.1319551E+21
1.2637904E+0 1.1297974E+21
1.2470108E+0 1.1575771E+21
1.2301654E+0 1.1589509E+21
1.2129617E+0 1.1455432E+21
1.1952267E+0 1.1432551E+21
1.1774406E+0 1.1624526E+21
1.1597670E+0 1.1822360E+21
1.1420404E+0 1.1679594E+21
1.1233636E+0 1.1577034E+21
1.1047200E+0 1.1843529E+21
1.0862700E+0 1.1877135E+21
1.0670872E+0 1.1776088E+21
1.0476401E+0 1.1825978E+21
1.0279057E+0 1.2013078E+21
1.0083369E+0 1.1932689E+21
9.8754202E-1 1.1912433E+21
9.6708542E-1 1.1934121E+21
9.4546187E-1 1.1674410E+21
9.2309458E-1 1.1659833E+21
9.0035747E-1 1.1731003E+21
8.7712834E-1 1.1853092E+21
8.5366647E-1 1.1952596E+21
