N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.200742015E+00 1.198226154E+00 1.196163540E+00 1.194785232E+00
1.600000000E+01 1.225346676E+00 1.224499034E+00 1.223887746E+00 1.223039933E+00
1.700000000E+01 1.264239540E+00 1.263894293E+00 1.264299343E+00 1.264216327E+00
1.549996187E+01 1.209810519E+00 1.207758666E+00 1.205976415E+00 1.205058766E+00
1.649996187E+01 1.233890623E+00 1.233887791E+00 1.233771667E+00 1.233866721E+00
1.674996808E+01 1.245325066E+00 1.245606607E+00 1.245567330E+00 1.245479665E+00
1.624993176E+01 1.229197720E+00 1.228811781E+00 1.228700770E+00 1.228309206E+00
1.574996808E+01 1.218256523E+00 1.216723658E+00 1.215275408E+00 1.214522048E+00
1.524993176E+01 1.205354755E+00 1.202891182E+00 1.200967023E+00 1.199772569E+00
