N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.205298265E+00 1.203804795E+00 1.202730716E+00 1.202148329E+00
1.600000000E+01 1.236629118E+00 1.236642582E+00 1.236623566E+00 1.236116808E+00
1.700000000E+01 1.280835548E+00 1.280491923E+00 1.280867826E+00 1.280797162E+00
1.549996187E+01 1.217246744E+00 1.216386619E+00 1.215652345E+00 1.215486585E+00
1.649996187E+01 1.248482871E+00 1.248684983E+00 1.248646571E+00 1.248764898E+00
1.674996808E+01 1.261088206E+00 1.261393991E+00 1.261351244E+00 1.261280224E+00
1.624993176E+01 1.242267684E+00 1.242406487E+00 1.242524155E+00 1.242271062E+00
1.574996808E+01 1.227550726E+00 1.227193794E+00 1.226598377E+00 1.226454280E+00
1.524993176E+01 1.211182369E+00 1.209874423E+00 1.208927293E+00 1.208570446E+00
