N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.207882277E+00 1.206798071E+00 1.206059625E+00 1.205712133E+00
1.600000000E+01 1.241543950E+00 1.241679646E+00 1.241708382E+00 1.241229719E+00
1.700000000E+01 1.286984990E+00 1.286656277E+00 1.287026413E+00 1.286968241E+00
1.549996187E+01 1.221054305E+00 1.220538548E+00 1.220041465E+00 1.220019744E+00
1.649996187E+01 1.254089909E+00 1.254298357E+00 1.254260521E+00 1.254371876E+00
1.674996808E+01 1.266999013E+00 1.267296014E+00 1.267266281E+00 1.267198498E+00
1.624993176E+01 1.247541230E+00 1.247720415E+00 1.247826245E+00 1.247584836E+00
1.574996808E+01 1.231968254E+00 1.231857679E+00 1.231405120E+00 1.231348966E+00
1.524993176E+01 1.214340795E+00 1.213445001E+00 1.212775355E+00 1.212618885E+00
