N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.203309315E+00 1.201416682E+00 1.199992603E+00 1.199140433E+00
1.600000000E+01 1.232242846E+00 1.232051391E+00 1.231912705E+00 1.231346297E+00
1.700000000E+01 1.274981171E+00 1.274640372E+00 1.275013531E+00 1.274945380E+00
1.549996187E+01 1.214131918E+00 1.212866738E+00 1.211817544E+00 1.211441743E+00
1.649996187E+01 1.243212796E+00 1.243392067E+00 1.243348036E+00 1.243469799E+00
1.674996808E+01 1.255484914E+00 1.255798878E+00 1.255753806E+00 1.255682595E+00
1.624993176E+01 1.237395496E+00 1.237444124E+00 1.237531404E+00 1.237267497E+00
1.574996808E+01 1.223783403E+00 1.223066000E+00 1.222259004E+00 1.221970200E+00
1.524993176E+01 1.208681096E+00 1.206953427E+00 1.205678699E+00 1.205059132E+00
