Ew Nt
4.4384268E-1 2.3160343E+15
4.4114222E-1 2.0674274E+15
4.3844174E-1 1.8456220E+15
4.3574126E-1 1.6904984E+15
4.3304078E-1 1.6204589E+15
4.3034031E-1 1.6287829E+15
4.2763984E-1 1.6947159E+15
4.2493937E-1 1.7968629E+15
4.2223889E-1 1.9187741E+15
4.1953842E-1 2.0475076E+15
4.1683794E-1 2.1728598E+15
4.1413746E-1 2.2912773E+15
4.1143699E-1 2.4100382E+15
4.0873652E-1 2.5451482E+15
4.0603604E-1 2.7126940E+15
4.0333557E-1 2.9207094E+15
4.0063510E-1 3.1676735E+15
3.9793462E-1 3.4465592E+15
3.9523414E-1 3.7487568E+15
3.9253367E-1 4.0645502E+15
3.8983320E-1 4.3820473E+15
3.8713272E-1 4.6879855E+15
3.8443225E-1 4.9704704E+15
3.8173177E-1 5.2201059E+15
3.7903130E-1 5.4273532E+15
3.7633082E-1 5.5791300E+15
3.7363035E-1 5.6600235E+15
3.7092988E-1 5.6592945E+15
3.6822940E-1 5.5785660E+15
3.6552893E-1 5.4333905E+15
3.6282845E-1 5.2467607E+15
3.6012798E-1 5.0390747E+15
3.5742750E-1 4.8214514E+15
3.5472703E-1 4.5962513E+15
3.5202655E-1 4.3629715E+15
3.4932608E-1 4.1240583E+15
3.4662560E-1 3.8863734E+15
3.4392513E-1 3.6584045E+15
3.4122466E-1 3.4465949E+15
3.3852418E-1 3.2538874E+15
3.3582371E-1 3.0809197E+15
3.3312323E-1 2.9281251E+15
3.3042276E-1 2.7967912E+15
3.2772228E-1 2.6883974E+15
3.2502181E-1 2.6030692E+15
3.2232133E-1 2.5385940E+15
3.1962086E-1 2.4908980E+15
3.1692039E-1 2.4556741E+15
3.1421991E-1 2.4299892E+15
3.1151944E-1 2.4128194E+15
3.0881896E-1 2.4042547E+15
3.0611849E-1 2.4041598E+15
3.0341801E-1 2.4113685E+15
3.0071754E-1 2.4239026E+15
2.9801706E-1 2.4396989E+15
2.9531659E-1 2.4568848E+15
2.9261611E-1 2.4729300E+15
2.8991564E-1 2.4823918E+15
2.8721517E-1 2.4731866E+15
2.8451469E-1 2.4220210E+15
2.8181422E-1 2.2917433E+15
2.7911374E-1 2.0359321E+15
2.7641327E-1 1.6151225E+15
2.7371279E-1 1.0213666E+15
2.7101232E-1 6.7520472E+14
