Ew Nt
4.4384268E-1 9.7342720E+14
4.4114222E-1 9.5483805E+14
4.3844174E-1 9.3191081E+14
4.3574126E-1 8.9547595E+14
4.3304078E-1 8.4230904E+14
4.3034031E-1 7.7928265E+14
4.2763984E-1 7.1897328E+14
4.2493937E-1 6.7161036E+14
4.2223889E-1 6.3980101E+14
4.1953842E-1 6.1925593E+14
4.1683794E-1 6.0415518E+14
4.1413746E-1 5.9250614E+14
4.1143699E-1 5.8723191E+14
4.0873652E-1 5.9291144E+14
4.0603604E-1 6.1188787E+14
4.0333557E-1 6.4333577E+14
4.0063510E-1 6.8537661E+14
3.9793462E-1 7.3757246E+14
3.9523414E-1 8.0158599E+14
3.9253367E-1 8.8014011E+14
3.8983320E-1 9.7588824E+14
3.8713272E-1 1.0912171E+15
3.8443225E-1 1.2285222E+15
3.8173177E-1 1.3899619E+15
3.7903130E-1 1.5766549E+15
3.7633082E-1 1.7883138E+15
3.7363035E-1 2.0238518E+15
3.7092988E-1 2.2821836E+15
3.6822940E-1 2.5621529E+15
3.6552893E-1 2.8614772E+15
3.6282845E-1 3.1754897E+15
3.6012798E-1 3.4964292E+15
3.5742750E-1 3.8136114E+15
3.5472703E-1 4.1145726E+15
3.5202655E-1 4.3869899E+15
3.4932608E-1 4.6207414E+15
3.4662560E-1 4.8092251E+15
3.4392513E-1 4.9493479E+15
3.4122466E-1 5.0404146E+15
3.3852418E-1 5.0829109E+15
3.3582371E-1 5.0781179E+15
3.3312323E-1 5.0286564E+15
3.3042276E-1 4.9392400E+15
3.2772228E-1 4.8168003E+15
3.2502181E-1 4.6697450E+15
3.2232133E-1 4.5067221E+15
3.1962086E-1 4.3355317E+15
3.1692039E-1 4.1625581E+15
3.1421991E-1 3.9926668E+15
3.1151944E-1 3.8293953E+15
3.0881896E-1 3.6751841E+15
3.0611849E-1 3.5316030E+15
3.0341801E-1 3.3994897E+15
3.0071754E-1 3.2790058E+15
2.9801706E-1 3.1696157E+15
2.9531659E-1 3.0699736E+15
2.9261611E-1 2.9774642E+15
2.8991564E-1 2.8867032E+15
2.8721517E-1 2.7862540E+15
2.8451469E-1 2.6539762E+15
2.8181422E-1 2.4540627E+15
2.7911374E-1 2.1413170E+15
2.7641327E-1 1.6768451E+15
2.7371279E-1 1.0516534E+15
2.7101232E-1 6.9226811E+14
