N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 315 1.800E-4 1.256650626E+00 1.285774166E+00
1.468000E+10 3.162E+16 315 1.800E-4 1.264113666E+00 1.285836134E+00
2.154000E+10 3.162E+16 315 1.800E-4 1.269814718E+00 1.285926525E+00
3.162000E+10 3.162E+16 315 1.800E-4 1.274199191E+00 1.286058030E+00
4.642000E+10 3.162E+16 315 1.800E-4 1.277601835E+00 1.286248591E+00
6.813000E+10 3.162E+16 315 1.800E-4 1.280280011E+00 1.286523176E+00
1.000000E+11 3.162E+16 315 1.800E-4 1.282446527E+00 1.286915747E+00
1.468000E+11 3.162E+16 315 1.800E-4 1.284290366E+00 1.287470870E+00
2.154000E+11 3.162E+16 315 1.800E-4 1.285985723E+00 1.288244394E+00
3.162000E+11 3.162E+16 315 1.800E-4 1.287693493E+00 1.289301784E+00
4.642000E+11 3.162E+16 315 1.800E-4 1.289558375E+00 1.290713074E+00
6.813000E+11 3.162E+16 315 1.800E-4 1.291702857E+00 1.292544055E+00
1.000000E+12 3.162E+16 315 1.800E-4 1.294219427E+00 1.294845130E+00
1.468000E+12 3.162E+16 315 1.800E-4 1.297163650E+00 1.297641179E+00
2.154000E+12 3.162E+16 315 1.800E-4 1.300551418E+00 1.300926082E+00
3.162000E+12 3.162E+16 315 1.800E-4 1.304363336E+00 1.304664959E+00
4.642000E+12 3.162E+16 315 1.800E-4 1.308557109E+00 1.308805031E+00
6.813000E+12 3.162E+16 315 1.800E-4 1.313084619E+00 1.313291358E+00
1.000000E+13 3.162E+16 315 1.800E-4 1.317905303E+00 1.318079142E+00
