T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 7.916683000E-02 7.829008300E-02 7.716103200E-02 7.577885600E-02 7.417543300E-02 7.242838600E-02 7.066283900E-02 6.902828700E-02 6.768182300E-02 6.674863200E-02 6.631662000E-02 6.637126000E-02 6.684611400E-02 6.757203700E-02 6.837193100E-02 6.910101300E-02 6.961948800E-02 6.989606600E-02 6.989835600E-02
295 7.653929600E-02 7.561388800E-02 7.441691600E-02 7.295799700E-02 7.126116100E-02 6.943751200E-02 6.760187800E-02 6.592406300E-02 6.455092400E-02 6.363489300E-02 6.322965300E-02 6.336106700E-02 6.394798000E-02 6.484791500E-02 6.588227100E-02 6.688875100E-02 6.777544600E-02 6.841323400E-02 6.881932700E-02
300 7.658891100E-02 7.555486900E-02 7.420559300E-02 7.257522000E-02 7.066690300E-02 6.861271500E-02 6.653825000E-02 6.464690100E-02 6.309524400E-02 6.202622500E-02 6.153550200E-02 6.158691700E-02 6.216814500E-02 6.311325300E-02 6.426836800E-02 6.546216400E-02 6.658351400E-02 6.758359400E-02 6.827633400E-02
305 7.866116400E-02 7.746011500E-02 7.590655800E-02 7.395562900E-02 7.169211200E-02 6.924444700E-02 6.675922300E-02 6.446217100E-02 6.253991800E-02 6.115823300E-02 6.038170800E-02 6.023371700E-02 6.064329900E-02 6.149601800E-02 6.265306600E-02 6.389588500E-02 6.517938000E-02 6.637928100E-02 6.742283800E-02
310 8.165004000E-02 8.030320100E-02 7.854654500E-02 7.635271800E-02 7.375779300E-02 7.086414800E-02 6.790758900E-02 6.510988000E-02 6.271437700E-02 6.087152000E-02 5.970119500E-02 5.918561300E-02 5.929950700E-02 5.991682100E-02 6.090354200E-02 6.208205300E-02 6.330462100E-02 6.458652800E-02 6.578267200E-02
315 8.620829700E-02 8.470978400E-02 8.273825100E-02 8.024854800E-02 7.726337600E-02 7.390149500E-02 7.037895200E-02 6.697882400E-02 6.395785100E-02 6.154414700E-02 5.982781400E-02 5.885714200E-02 5.855266200E-02 5.882034200E-02 5.952514500E-02 6.046350800E-02 6.163409500E-02 6.277042300E-02 6.402001900E-02
320 9.355816500E-02 9.183907600E-02 8.956242700E-02 8.666274600E-02 8.314891900E-02 7.914093700E-02 7.487837400E-02 7.068113200E-02 6.687305200E-02 6.370550100E-02 6.131721300E-02 5.973588900E-02 5.890458500E-02 5.871400300E-02 5.902088000E-02 5.960155700E-02 6.055105000E-02 6.152243000E-02 6.273907800E-02
325 1.008731530E-01 9.901967200E-02 9.654358400E-02 9.335451700E-02 8.943541800E-02 8.488978800E-02 7.996219800E-02 7.500623000E-02 7.040019600E-02 6.645126500E-02 6.333605500E-02 6.109660100E-02 5.967438400E-02 5.895490100E-02 5.882527700E-02 5.900822000E-02 5.951195700E-02 6.038197400E-02 6.126301900E-02
330 1.091235570E-01 1.071586460E-01 1.045124470E-01 1.010673550E-01 9.677602100E-02 9.171640200E-02 8.612803400E-02 8.039031200E-02 7.493690000E-02 7.013974700E-02 6.622546700E-02 6.325905400E-02 6.118251800E-02 5.987305400E-02 5.919115400E-02 5.886276700E-02 5.893847000E-02 5.949239300E-02 6.029101300E-02
335 1.196987220E-01 1.175805580E-01 1.147101860E-01 1.109425060E-01 1.061996280E-01 1.005352860E-01 9.418411600E-02 8.755294800E-02 8.113367700E-02 7.536908500E-02 7.054325300E-02 6.674936300E-02 6.393123000E-02 6.195518900E-02 6.067120100E-02 5.985748300E-02 5.949523300E-02 5.949852600E-02 5.999395500E-02
340 1.285152310E-01 1.263743510E-01 1.234532570E-01 1.195638770E-01 1.146273130E-01 1.086179730E-01 1.017596930E-01 9.445839000E-02 8.724527700E-02 8.063156900E-02 7.496999400E-02 7.039705100E-02 6.686881800E-02 6.424461500E-02 6.236356700E-02 6.095939200E-02 6.011837800E-02 5.967528200E-02 5.973875500E-02
