fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L285 60769047.0088 340.19 34.082 2.438403735E-01 1.570342490E-04 2.273944408E-05 1.827280434E-01 1.244328307E-04 5.938542191E-01 0.000000000E+00 
L286 60795553.736 340.07 34.094 2.442412052E-01 1.579654271E-04 2.293037819E-05 1.817136911E-01 1.261866669E-04 5.943335368E-01 0.000000000E+00 
L287 60816553.276 340.03 34.098 2.454864633E-01 1.590805481E-04 2.325046815E-05 1.830902864E-01 1.270007785E-04 5.953701741E-01 0.000000000E+00 
L288 60837554.116 340 34.101 2.455749133E-01 1.599581026E-04 2.334125807E-05 1.822962009E-01 1.280288293E-04 5.942018737E-01 0.000000000E+00 
L289 60858554.947 339.97 34.104 2.464967640E-01 1.603852652E-04 2.354353055E-05 1.836482901E-01 1.281964090E-04 5.955193821E-01 0.000000000E+00 
L290 60879555.746 339.94 34.107 2.465972339E-01 1.611211585E-04 2.368628279E-05 1.840383850E-01 1.287081565E-04 5.961508032E-01 0.000000000E+00 
L291 60900556.294 339.93 34.108 2.475169739E-01 1.617645195E-04 2.392415768E-05 1.848882827E-01 1.294131920E-04 5.975144290E-01 0.000000000E+00 
L292 60921777.247 339.91 34.11 2.480514199E-01 1.630132888E-04 2.414619992E-05 1.843217880E-01 1.310166288E-04 5.971508646E-01 0.000000000E+00 
L293 60942788.084 339.91 34.11 2.483652086E-01 1.638324382E-04 2.431932712E-05 1.857180326E-01 1.309398274E-04 5.976692346E-01 0.000000000E+00 
L294 60963778.927 339.91 34.11 2.486388654E-01 1.643115636E-04 2.442602308E-05 1.855477081E-01 1.316447739E-04 5.978821938E-01 0.000000000E+00 
L295 60984779.796 339.92 34.109 2.486600863E-01 1.647667319E-04 2.451657422E-05 1.839676321E-01 1.332804234E-04 5.983897930E-01 0.000000000E+00 
L296 61005780.629 339.92 34.109 2.498324716E-01 1.656019226E-04 2.474098475E-05 1.866028600E-01 1.325864169E-04 5.980021185E-01 0.000000000E+00 
L297 61026799.987 339.92 34.109 2.489932864E-01 1.667071582E-04 2.496259142E-05 1.865886989E-01 1.338006281E-04 6.013783413E-01 1.879496188E-17 
L298 61047800.717 339.93 34.108 2.504858223E-01 1.677031181E-04 2.511084150E-05 1.863780115E-01 1.347125854E-04 5.977739422E-01 0.000000000E+00 
L299 61068782.731 339.94 34.107 2.504138765E-01 1.682650039E-04 2.529638123E-05 1.873337528E-01 1.350395145E-04 6.003523381E-01 0.000000000E+00 
L300 61089783.799 339.95 34.106 2.504641439E-01 1.689417455E-04 2.536198432E-05 1.866358445E-01 1.358747229E-04 5.993778521E-01 0.000000000E+00 
L301 61110784.39 339.95 34.106 2.509905694E-01 1.695799592E-04 2.557366608E-05 1.873235941E-01 1.365288638E-04 6.008430748E-01 0.000000000E+00 
L302 61131775.043 339.96 34.105 2.513894708E-01 1.702787798E-04 2.569771382E-05 1.879675013E-01 1.367074584E-04 6.003256160E-01 0.000000000E+00 
L303 61152785.96 339.95 34.106 2.516834131E-01 1.712576341E-04 2.589180453E-05 1.877664209E-01 1.379051701E-04 6.007002115E-01 0.000000000E+00 
L304 61173546.766 339.97 34.104 2.524227236E-01 1.721208084E-04 2.610550818E-05 1.887439048E-01 1.383161093E-04 6.008558947E-01 0.000000000E+00 
L305 61194547.866 339.97 34.104 2.521217008E-01 1.724873172E-04 2.613352181E-05 1.884493711E-01 1.386692752E-04 6.009392137E-01 0.000000000E+00 
L306 61215547.873 339.99 34.102 2.529834297E-01 1.729716429E-04 2.631621103E-05 1.890266656E-01 1.392209380E-04 6.013902380E-01 0.000000000E+00 
L307 61236549.04 340 34.101 2.526429607E-01 1.737351100E-04 2.643900163E-05 1.892807606E-01 1.396783298E-04 6.023518603E-01 0.000000000E+00 
L308 61257549.894 340 34.101 2.536485391E-01 1.743748377E-04 2.661586502E-05 1.896075718E-01 1.403753411E-04 6.017615070E-01 0.000000000E+00 
L309 61278550.79 340.01 34.1 2.532835717E-01 1.752093093E-04 2.678354321E-05 1.897698932E-01 1.411363423E-04 6.035369033E-01 0.000000000E+00 
L310 61299551.331 340 34.101 2.535585555E-01 1.762407072E-04 2.703885477E-05 1.883114329E-01 1.435766637E-04 6.050674597E-01 0.000000000E+00 
L311 61320551.807 340 34.101 2.545261583E-01 1.762331687E-04 2.702654365E-05 1.911583765E-01 1.413807518E-04 6.025185692E-01 0.000000000E+00 
L312 61341542.833 340.02 34.099 2.547681100E-01 1.767795855E-04 2.721015043E-05 1.909983599E-01 1.424672968E-04 6.041625010E-01 0.000000000E+00 
L313 61362543.377 340.02 34.099 2.542868852E-01 1.774428081E-04 2.722732003E-05 1.899364216E-01 1.433497558E-04 6.034239345E-01 0.000000000E+00 
L314 61383544.172 340.01 34.1 2.556092396E-01 1.783581941E-04 2.746373219E-05 1.924153818E-01 1.427210318E-04 6.024069039E-01 0.000000000E+00 
L315 61404545.188 340.02 34.099 2.556509043E-01 1.789636617E-04 2.763874653E-05 1.913143217E-01 1.444645850E-04 6.040962681E-01 0.000000000E+00 
L316 61425545.962 340.02 34.099 2.552346054E-01 1.798001654E-04 2.776938450E-05 1.911372472E-01 1.452844936E-04 6.051131769E-01 0.000000000E+00 
L317 61446546.729 340.02 34.099 2.563622117E-01 1.799151189E-04 2.784467404E-05 1.921753013E-01 1.448910730E-04 6.036990166E-01 0.000000000E+00 
L318 61467547.47 340.03 34.098 2.563635563E-01 1.804234683E-04 2.808234747E-05 1.925656958E-01 1.458419872E-04 6.071333566E-01 0.000000000E+00 
L319 61488548.347 340.03 34.098 2.567710933E-01 1.809587147E-04 2.816914077E-05 1.928898030E-01 1.460507818E-04 6.062447169E-01 0.000000000E+00 
L320 61509551.143 340.01 34.1 2.569835811E-01 1.818725334E-04 2.828913516E-05 1.924191408E-01 1.470230837E-04 6.052672526E-01 0.000000000E+00 
L321 61530539.599 340.01 34.1 2.562509127E-01 1.825925123E-04 2.841499261E-05 1.909353818E-01 1.488246835E-04 6.072942405E-01 0.000000000E+00 
L322 61551544.105 340.02 34.099 2.569132590E-01 1.826489197E-04 2.841437302E-05 1.919854694E-01 1.479987748E-04 6.055283088E-01 0.000000000E+00 
L323 61572542.159 340.02 34.099 2.575172484E-01 1.828541300E-04 2.857009419E-05 1.944074823E-01 1.469476050E-04 6.067371329E-01 0.000000000E+00 
L324 61593544.836 340.02 34.099 2.568858178E-01 1.835409357E-04 2.866706001E-05 1.917365408E-01 1.495194999E-04 6.080091093E-01 0.000000000E+00 
L325 61614542.96 340.02 34.099 2.573825289E-01 1.841506595E-04 2.872949154E-05 1.939118910E-01 1.481758786E-04 6.061437028E-01 0.000000000E+00 
L326 61635543.845 340.03 34.098 2.580274584E-01 1.850512974E-04 2.900582867E-05 1.936619942E-01 1.497787038E-04 6.074733339E-01 0.000000000E+00 
L327 61656779.342 340.02 34.099 2.582573387E-01 1.853299184E-04 2.900721758E-05 1.940729123E-01 1.494601316E-04 6.060491783E-01 0.000000000E+00 
L328 61677775.479 340.02 34.099 2.575704198E-01 1.851915604E-04 2.904083695E-05 1.937424806E-01 1.498987382E-04 6.088242629E-01 0.000000000E+00 
L329 61698776.454 340.03 34.098 2.587036547E-01 1.856089878E-04 2.920178626E-05 1.952281776E-01 1.495633444E-04 6.081459959E-01 0.000000000E+00 
L330 61719779.284 340.02 34.099 2.580958693E-01 1.862943304E-04 2.924669268E-05 1.927675968E-01 1.517328092E-04 6.082695410E-01 0.000000000E+00 
L331 61740773.671 340.01 34.1 2.589809521E-01 1.867695709E-04 2.941780626E-05 1.946422754E-01 1.511394074E-04 6.081858888E-01 0.000000000E+00 
L332 61761773.248 340.02 34.099 2.597209123E-01 1.875877342E-04 2.950499191E-05 1.942773483E-01 1.518728190E-04 6.055975960E-01 0.000000000E+00 
L333 61782773.087 340.02 34.099 2.592335680E-01 1.875979188E-04 2.960958507E-05 1.948871986E-01 1.519426387E-04 6.088538661E-01 0.000000000E+00 
L334 61803776.302 340.01 34.1 2.601914211E-01 1.878193594E-04 2.963612049E-05 1.954288591E-01 1.516541058E-04 6.064402577E-01 0.000000000E+00 
L335 61824793.402 340.02 34.099 2.596985293E-01 1.882706720E-04 2.985601822E-05 1.944787957E-01 1.535005714E-04 6.106322314E-01 0.000000000E+00 
L336 61845890.022 340.02 34.099 2.596697488E-01 1.888737890E-04 2.991501471E-05 1.947425208E-01 1.536112898E-04 6.099527170E-01 2.811776199E-17 
L337 61866778.003 340.02 34.099 2.598758927E-01 1.893169371E-04 3.006270972E-05 1.949187510E-01 1.542226393E-04 6.110442473E-01 0.000000000E+00 
L338 61887777.029 340.02 34.099 2.600585458E-01 1.894296949E-04 3.003274667E-05 1.960998523E-01 1.531612800E-04 6.096433815E-01 1.807582365E-17 
L339 61908777.464 340.01 34.1 2.607156707E-01 1.895750199E-04 3.011408195E-05 1.956075425E-01 1.539615854E-04 6.092862564E-01 0.000000000E+00 
L340 61929779.094 340.02 34.099 2.600037340E-01 1.896937433E-04 3.017598426E-05 1.955377058E-01 1.543234630E-04 6.118273017E-01 0.000000000E+00 
L341 61950771.444 340.02 34.099 2.610198493E-01 1.901448746E-04 3.026507946E-05 1.956379316E-01 1.546903930E-04 6.097947209E-01 0.000000000E+00 
L342 61971769.783 340.02 34.099 2.603236682E-01 1.906529902E-04 3.028940223E-05 1.955704951E-01 1.548862505E-04 6.102860265E-01 0.000000000E+00 
L343 61992770.552 340 34.101 2.608829801E-01 1.910605442E-04 3.036478479E-05 1.961298365E-01 1.548062413E-04 6.091909601E-01 0.000000000E+00 
L344 62013542.508 340.02 34.099 2.617805091E-01 1.911377758E-04 3.055023161E-05 1.973620242E-01 1.547864105E-04 6.105632649E-01 0.000000000E+00 
L345 62034772.268 340.02 34.099 2.612766506E-01 1.913132933E-04 3.055788327E-05 1.955985976E-01 1.562134776E-04 6.113325494E-01 0.000000000E+00 
L346 62055770.221 340.01 34.1 2.612310071E-01 1.913462565E-04 3.048780967E-05 1.961926522E-01 1.553848192E-04 6.099321551E-01 0.000000000E+00 
L347 62076774.445 340.01 34.1 2.617534604E-01 1.920398475E-04 3.075566129E-05 1.975216721E-01 1.556955331E-04 6.118448164E-01 0.000000000E+00 
L348 62097775.215 340.01 34.1 2.618820150E-01 1.925169983E-04 3.082280028E-05 1.979026169E-01 1.557397908E-04 6.113604457E-01 0.000000000E+00 
L349 62118547.297 340.01 34.1 2.619596479E-01 1.927240399E-04 3.079086062E-05 1.961582138E-01 1.569817063E-04 6.098900371E-01 0.000000000E+00 
L350 62139766.403 340.01 34.1 2.620328267E-01 1.925220004E-04 3.079673160E-05 1.975776229E-01 1.558645417E-04 6.104759518E-01 0.000000000E+00 
L351 62160537.758 340.01 34.1 2.615642847E-01 1.924831279E-04 3.068334273E-05 1.959832266E-01 1.565694741E-04 6.094408492E-01 0.000000000E+00 
L352 62181767.955 340.02 34.099 2.614612051E-01 1.930182903E-04 3.080680927E-05 1.983598894E-01 1.553157304E-04 6.104372071E-01 0.000000000E+00 
L353 62202534.672 340.01 34.1 2.622564413E-01 1.934644436E-04 3.102753530E-05 1.971859504E-01 1.573610519E-04 6.115330818E-01 0.000000000E+00 
L354 62223539.359 340.02 34.099 2.621261153E-01 1.939023379E-04 3.106962250E-05 1.960874225E-01 1.584362838E-04 6.112834529E-01 0.000000000E+00 
L355 62244540.001 340.01 34.1 2.618057929E-01 1.937359651E-04 3.092017775E-05 1.955950512E-01 1.580966282E-04 6.096105570E-01 0.000000000E+00 
L356 62265540.772 340.02 34.099 2.619609947E-01 1.937214537E-04 3.098267860E-05 1.970285062E-01 1.572472722E-04 6.105266299E-01 0.000000000E+00 
L357 62286541.311 340.02 34.099 2.626321998E-01 1.936892229E-04 3.114534543E-05 1.985017988E-01 1.568968938E-04 6.122654092E-01 0.000000000E+00 
L358 62307543.701 340.02 34.099 2.623472523E-01 1.942872899E-04 3.114082099E-05 1.965393242E-01 1.584450182E-04 6.109548935E-01 0.000000000E+00 
L359 62328773.085 340.01 34.1 2.621705310E-01 1.945448149E-04 3.110524037E-05 1.967620760E-01 1.580942261E-04 6.098598293E-01 0.000000000E+00 
L360 62349533.745 340.03 34.098 2.629068617E-01 1.945881918E-04 3.127697207E-05 1.981918702E-01 1.578100153E-04 6.113730613E-01 0.000000000E+00 
L361 62370552.956 340.02 34.099 2.626688179E-01 1.943284743E-04 3.118090914E-05 1.974588247E-01 1.579152779E-04 6.108629893E-01 0.000000000E+00 
L362 62391565.315 340.02 34.099 2.628038344E-01 1.944845387E-04 3.122720042E-05 1.979098310E-01 1.577870218E-04 6.109649160E-01 0.000000000E+00 
L363 62412798.85 340.01 34.1 2.629352497E-01 1.949844916E-04 3.125573013E-05 1.963818790E-01 1.591589488E-04 6.096502628E-01 0.000000000E+00 
L364 62433568.29 340.02 34.099 2.622538145E-01 1.950211891E-04 3.119738748E-05 1.963691533E-01 1.588825468E-04 6.099786200E-01 0.000000000E+00 
L365 62454567.746 340.01 34.1 2.630952148E-01 1.952892025E-04 3.138936098E-05 1.976652434E-01 1.588074699E-04 6.109297769E-01 0.000000000E+00 
L366 62475570.383 340.02 34.099 2.630777519E-01 1.953353800E-04 3.138794488E-05 1.979037365E-01 1.586023360E-04 6.107983393E-01 0.000000000E+00 
L367 62496569.276 340.01 34.1 2.630954658E-01 1.952454790E-04 3.131759438E-05 1.976378847E-01 1.584604413E-04 6.096689047E-01 0.000000000E+00 
L368 62517570.163 340.02 34.099 2.631489288E-01 1.952601483E-04 3.147057176E-05 1.985859838E-01 1.584681719E-04 6.124764745E-01 0.000000000E+00 
L369 62538572.868 340.02 34.099 2.632313044E-01 1.956002456E-04 3.146489328E-05 1.983165375E-01 1.586607014E-04 6.111099170E-01 0.000000000E+00 
L370 62559568.002 340.04 34.097 2.631978935E-01 1.960210491E-04 3.151440532E-05 1.976764175E-01 1.594337680E-04 6.108351190E-01 0.000000000E+00 
L371 62580562.366 340.02 34.099 2.633411821E-01 1.959302559E-04 3.160848354E-05 1.984521909E-01 1.592682677E-04 6.126090016E-01 0.000000000E+00 
L372 62601563.481 340.02 34.099 2.632831524E-01 1.956067975E-04 3.159886598E-05 1.987973969E-01 1.589451812E-04 6.135705196E-01 0.000000000E+00 
L373 62622567.451 340.02 34.099 2.629975395E-01 1.956223765E-04 3.148133304E-05 1.972252449E-01 1.596153469E-04 6.119034443E-01 0.000000000E+00 
L374 62643564.708 340.02 34.099 2.632222073E-01 1.961182136E-04 3.155876225E-05 1.977359811E-01 1.596092590E-04 6.113353459E-01 0.000000000E+00 
L375 62664561.974 340.03 34.098 2.633987097E-01 1.960866774E-04 3.159716953E-05 1.984633648E-01 1.592148372E-04 6.117675679E-01 0.000000000E+00 
L376 62685567.888 340.02 34.099 2.627652788E-01 1.973748753E-04 3.153835065E-05 1.977883833E-01 1.594515381E-04 6.081057790E-01 0.000000000E+00 
L377 62706567.084 340.02 34.099 2.628762417E-01 1.964009034E-04 3.167020240E-05 1.969809476E-01 1.607638784E-04 6.134173007E-01 0.000000000E+00 
L378 62727573.498 340.02 34.099 2.625947262E-01 1.963134408E-04 3.143250621E-05 1.968088103E-01 1.597192207E-04 6.097375974E-01 0.000000000E+00 
L379 62748569.889 340.01 34.1 2.626475345E-01 1.964959577E-04 3.148038914E-05 1.967434118E-01 1.600191589E-04 6.099765558E-01 0.000000000E+00 
L380 62769569.449 340.02 34.099 2.631394595E-01 1.967022744E-04 3.160822904E-05 1.984124521E-01 1.593080558E-04 6.106674952E-01 0.000000000E+00 
L381 62790560.078 340.02 34.099 2.630342664E-01 1.967624790E-04 3.175845988E-05 1.972659902E-01 1.609838130E-04 6.136275054E-01 0.000000000E+00 
L382 62811561.01 340.03 34.098 2.629255137E-01 1.967993476E-04 3.165173326E-05 1.978762979E-01 1.599570259E-04 6.117037058E-01 0.000000000E+00 
L383 62832563.495 340.02 34.099 2.633289009E-01 1.966670174E-04 3.159640939E-05 1.997776313E-01 1.581584752E-04 6.101093414E-01 0.000000000E+00 
L384 62853562.321 340.02 34.099 2.633210245E-01 1.967236115E-04 3.160333732E-05 1.999263732E-01 1.580751345E-04 6.100858071E-01 0.000000000E+00 
L385 62874563.523 340.02 34.099 2.637784088E-01 1.966651124E-04 3.179020608E-05 1.989470505E-01 1.597881907E-04 6.128113134E-01 0.000000000E+00 
L386 62895567.369 340.02 34.099 2.637901630E-01 1.970760166E-04 3.174387927E-05 1.980366924E-01 1.602974927E-04 6.106152224E-01 0.000000000E+00 
L387 62916564.92 340.02 34.099 2.639677878E-01 1.972126291E-04 3.192296326E-05 1.989685761E-01 1.604386257E-04 6.132217390E-01 0.000000000E+00 
L388 62937565.587 340.02 34.099 2.633548162E-01 1.971250792E-04 3.179179412E-05 1.968794449E-01 1.614673691E-04 6.123953601E-01 0.000000000E+00 
L389 62958566.481 340.02 34.099 2.628998580E-01 1.968678824E-04 3.162071710E-05 1.973759127E-01 1.602135708E-04 6.109511593E-01 0.000000000E+00 
L390 62979558.105 340.02 34.099 2.629821711E-01 1.967957526E-04 3.173181897E-05 1.978166989E-01 1.604085135E-04 6.131305285E-01 0.000000000E+00 
L391 63000558.155 340.02 34.099 2.632308382E-01 1.970586453E-04 3.173905266E-05 1.979952790E-01 1.602936762E-04 6.118735788E-01 0.000000000E+00 
L392 63021558.485 340.02 34.099 2.638249127E-01 1.972696973E-04 3.196440047E-05 1.988423557E-01 1.607469394E-04 6.141725216E-01 0.000000000E+00 
L393 63042559.914 340.02 34.099 2.639980585E-01 1.975134161E-04 3.183594703E-05 1.986121918E-01 1.602914607E-04 6.105488815E-01 0.000000000E+00 
L394 63063560.482 340.02 34.099 2.638730213E-01 1.968864468E-04 3.171162603E-05 1.989202810E-01 1.594193155E-04 6.103904081E-01 0.000000000E+00 
L395 63084561.233 340.03 34.098 2.639560471E-01 1.969047519E-04 3.183787205E-05 1.988576881E-01 1.600998474E-04 6.125706998E-01 0.000000000E+00 
L396 63105561.662 340.02 34.099 2.639290211E-01 1.972554024E-04 3.190584912E-05 1.989176171E-01 1.603946450E-04 6.128500894E-01 0.000000000E+00 
L397 63126572.658 340.03 34.098 2.631188291E-01 1.973449347E-04 3.186475387E-05 1.980523002E-01 1.608917885E-04 6.136668404E-01 0.000000000E+00 
L398 63147575.478 340.03 34.098 2.631973867E-01 1.975226325E-04 3.182864694E-05 1.977078068E-01 1.609882698E-04 6.122372348E-01 0.000000000E+00 
L399 63168576.152 340.03 34.098 2.633161659E-01 1.974839754E-04 3.176945852E-05 1.978597365E-01 1.605586595E-04 6.109426284E-01 0.000000000E+00 
L400 63189575.165 340.02 34.099 2.630568780E-01 1.971059175E-04 3.169626337E-05 1.974667251E-01 1.605189809E-04 6.113061183E-01 0.000000000E+00 
L401 63210582.809 340.03 34.098 2.636572665E-01 1.972496508E-04 3.177022024E-05 2.000981033E-01 1.587724530E-04 6.108917180E-01 0.000000000E+00 
L402 63231576.539 340.02 34.099 2.634011218E-01 1.973880259E-04 3.193914331E-05 1.974424881E-01 1.617528613E-04 6.143061162E-01 0.000000000E+00 
L403 63252577.298 340.02 34.099 2.636322767E-01 1.976413389E-04 3.190338108E-05 1.976272569E-01 1.614307536E-04 6.122944797E-01 0.000000000E+00 
L404 63273577.929 340.02 34.099 2.632683441E-01 1.977986721E-04 3.194751735E-05 1.972015263E-01 1.619950863E-04 6.135007543E-01 0.000000000E+00 
