N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 320 1.800E-4 1.263192064E+00 1.328474946E+00
1.468000E+10 1.000E+17 320 1.800E-4 1.280927719E+00 1.328509604E+00
2.154000E+10 1.000E+17 320 1.800E-4 1.294576880E+00 1.328559870E+00
3.162000E+10 1.000E+17 320 1.800E-4 1.304753966E+00 1.328632427E+00
4.642000E+10 1.000E+17 320 1.800E-4 1.312178389E+00 1.328736460E+00
6.813000E+10 1.000E+17 320 1.800E-4 1.317530370E+00 1.328884055E+00
1.000000E+11 1.000E+17 320 1.800E-4 1.321385169E+00 1.329090406E+00
1.468000E+11 1.000E+17 320 1.800E-4 1.324197536E+00 1.329373009E+00
2.154000E+11 1.000E+17 320 1.800E-4 1.326311403E+00 1.329749433E+00
3.162000E+11 1.000E+17 320 1.800E-4 1.327976528E+00 1.330232696E+00
4.642000E+11 1.000E+17 320 1.800E-4 1.329363641E+00 1.330824936E+00
6.813000E+11 1.000E+17 320 1.800E-4 1.330577209E+00 1.332950821E+00
1.000000E+12 1.000E+17 320 1.800E-4 1.334948521E+00 1.343406927E+00
1.468000E+12 1.000E+17 320 1.800E-4 1.343882635E+00 1.347896684E+00
2.154000E+12 1.000E+17 320 1.800E-4 1.352054281E+00 1.352310081E+00
3.162000E+12 1.000E+17 320 1.800E-4 1.352946870E+00 1.353109296E+00
4.642000E+12 1.000E+17 320 1.800E-4 1.353588766E+00 1.354977592E+00
6.813000E+12 1.000E+17 320 1.800E-4 1.366053748E+00 1.366123756E+00
1.000000E+13 1.000E+17 320 1.800E-4 1.371601748E+00 1.371645093E+00
