N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.793908000E-03 1.413149000E-03 1.157898000E-03 9.782540000E-04
1.600000000E+01 1.288367100E-02 1.250683600E-02 1.226744600E-02 1.206133600E-02
1.700000000E+01 4.176708300E-02 4.393223700E-02 4.195802700E-02 4.192691900E-02
1.549996187E+01 5.513807000E-03 5.107679000E-03 4.778757000E-03 4.496690000E-03
1.649996187E+01 2.356631500E-02 2.345556900E-02 2.332677200E-02 2.327307500E-02
1.674996808E+01 3.127353400E-02 3.134752000E-02 3.131214000E-02 3.120381200E-02
1.624993176E+01 1.769336900E-02 1.740004700E-02 1.722321700E-02 1.708351300E-02
1.574996808E+01 8.972320000E-03 8.587202000E-03 8.285952000E-03 8.025665000E-03
1.524993176E+01 1.135495000E-03 7.447460000E-04 4.148320000E-04 1.245860000E-04
