N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.874047000E-03 1.613311000E-03 1.437781000E-03 1.311991000E-03
1.600000000E+01 7.466036000E-03 6.974594000E-03 6.662295000E-03 6.739382000E-03
1.700000000E+01 2.135021400E-02 2.156151200E-02 2.191978100E-02 2.219900900E-02
1.549996187E+01 4.374470000E-03 3.891046000E-03 3.573863000E-03 3.350926000E-03
1.649996187E+01 1.212770800E-02 1.193431800E-02 1.189982500E-02 1.191924400E-02
1.674996808E+01 1.583265700E-02 1.592957300E-02 1.605595400E-02 1.623703400E-02
1.624993176E+01 9.446474000E-03 9.080024000E-03 8.880318000E-03 8.760608000E-03
1.574996808E+01 5.850451000E-03 5.310808000E-03 4.962281000E-03 4.941509000E-03
1.524993176E+01 3.091253000E-03 2.718320000E-03 2.465580000E-03 2.293974000E-03
