N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.080823000E+00 1.078125503E+00 1.074027680E+00 1.068307117E+00
1.600000000E+01 1.283958161E+00 1.283882048E+00 1.283573562E+00 1.283411518E+00
1.700000000E+01 1.364185364E+00 1.364290407E+00 1.362977956E+00 1.363394485E+00
1.549996187E+01 1.241541818E+00 1.240167509E+00 1.240463814E+00 1.240045898E+00
1.649996187E+01 1.318973800E+00 1.319770329E+00 1.319663801E+00 1.320008876E+00
1.674996808E+01 1.340917472E+00 1.339955759E+00 1.340151805E+00 1.340363062E+00
1.624993176E+01 1.301139676E+00 1.301252495E+00 1.301303246E+00 1.301042654E+00
1.574996808E+01 1.265973843E+00 1.265381017E+00 1.265055237E+00 1.265575238E+00
1.524993176E+01 1.192321748E+00 1.192226617E+00 1.190863404E+00 1.188691834E+00
