N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 4.079796000E-03 2.933019000E-03 2.076171000E-03 1.452823000E-03 1.008121000E-03 6.952890000E-04 4.773960000E-04 3.266840000E-04 2.229530000E-04 1.518150000E-04 1.031690000E-04 6.999500000E-05 4.745200000E-05 3.221000000E-05 2.199100000E-05 1.523100000E-05 1.084200000E-05 8.060000000E-06 6.333000000E-06
1.600000000E+01 2.366185500E-02 1.674098400E-02 1.172333300E-02 8.147049000E-03 5.630122000E-03 3.875151000E-03 2.659849000E-03 1.822373000E-03 1.247308000E-03 8.534270000E-04 5.842620000E-04 4.005580000E-04 2.754320000E-04 1.903920000E-04 1.327930000E-04 9.390000000E-05 6.773600000E-05 5.010100000E-05 3.813400000E-05
1.700000000E+01 7.026451400E-02 5.299191800E-02 3.887593800E-02 2.787944700E-02 1.962879700E-02 1.361379800E-02 9.324334000E-03 6.319003000E-03 4.245757000E-03 2.836516000E-03 1.892265000E-03 1.267385000E-03 8.573610000E-04 5.890490000E-04 4.128340000E-04 2.961960000E-04 2.180910000E-04 1.375200000E-04 1.621380000E-04
1.549996187E+01 3.908745000E-03 2.654698000E-03 1.803338000E-03 1.227959000E-03 8.395220000E-04 5.771250000E-04 3.996930000E-04 2.795360000E-04 1.982230000E-04 1.431780000E-04 1.059890000E-04 8.095900000E-05 6.406600000E-05 5.247500000E-05 4.417700000E-05 3.773400000E-05 3.227000000E-05 2.744000000E-05 2.319800000E-05
1.649996187E+01 4.380404500E-02 3.177202000E-02 2.264315100E-02 1.592105100E-02 1.108016900E-02 7.650570000E-03 5.249658000E-03 3.583722000E-03 2.435690000E-03 1.649209000E-03 1.113735000E-03 7.516190000E-04 5.087300000E-04 3.471880000E-04 2.404400000E-04 1.700410000E-04 1.234190000E-04 9.219100000E-05 7.093100000E-05
1.674996808E+01 5.619074700E-02 4.148563800E-02 2.994993200E-02 2.124241500E-02 1.485925000E-02 1.028073600E-02 7.049487000E-03 4.797094000E-03 3.243065000E-03 2.181084000E-03 1.462629000E-03 9.817590000E-04 6.631850000E-04 4.536630000E-04 3.161540000E-04 2.255780000E-04 1.652750000E-04 1.245480000E-04 9.655900000E-05
1.624993176E+01 3.299816800E-02 2.359822500E-02 1.664977200E-02 1.162862100E-02 8.060336000E-03 5.555469000E-03 3.812741000E-03 2.608152000E-03 1.779470000E-03 1.211630000E-03 8.238340000E-04 5.599820000E-04 3.813140000E-04 2.610230000E-04 1.805800000E-04 1.270590000E-04 9.149600000E-05 6.776200000E-05 5.170400000E-05
1.574996808E+01 1.519426200E-02 1.065078600E-02 7.409447000E-03 5.126430000E-03 3.533559000E-03 2.429913000E-03 1.669010000E-03 1.146319000E-03 7.881730000E-04 5.431720000E-04 3.757580000E-04 2.613770000E-04 1.832130000E-04 1.296860000E-04 9.291500000E-05 6.754200000E-05 4.995400000E-05 3.774600000E-05 2.920100000E-05
1.524993176E+01 2.576655000E-03 1.888843000E-03 1.357491000E-03 9.611750000E-04 6.732620000E-04 4.680840000E-04 3.238650000E-04 2.234780000E-04 1.540820000E-04 1.063490000E-04 7.364500000E-05 5.131400000E-05 3.612800000E-05 2.585600000E-05 1.896100000E-05 -5.474000000E-06 6.081000000E-06 1.291100000E-05 1.593800000E-05
