N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 2.122527000E-03 4.423326000E-03 6.506608000E-03 8.879759000E-03 1.180344300E-02 1.541564900E-02 2.000454300E-02 2.694637400E-02 3.635410800E-02
1.016672606E+01 1.465639000E-03 3.098417000E-03 4.598033000E-03 6.309362000E-03 8.400313000E-03 1.095931400E-02 1.421052500E-02 1.924424100E-02 2.683443900E-02
1.033324570E+01 1.008793000E-03 2.155717000E-03 3.222590000E-03 4.444343000E-03 5.928474000E-03 7.726832000E-03 1.000121500E-02 1.357975400E-02 1.888699700E-02
1.049996187E+01 6.928340000E-04 1.491984000E-03 2.243292000E-03 3.107208000E-03 4.394598000E-03 5.408180000E-03 6.983767000E-03 9.461279000E-03 1.325057900E-02
1.066670514E+01 4.752710000E-04 1.028714000E-03 1.553535000E-03 2.159454000E-03 3.069628000E-03 3.762409000E-03 4.845197000E-03 6.532229000E-03 9.079518000E-03
1.083333839E+01 3.259240000E-04 7.075700000E-04 1.072007000E-03 1.494302000E-03 2.213598000E-03 2.605393000E-03 3.344536000E-03 4.460161000E-03 6.202650000E-03
1.100000000E+01 2.236580000E-04 4.860600000E-04 7.381560000E-04 1.031280000E-03 1.514072000E-03 1.798697000E-03 2.300682000E-03 3.049230000E-03 4.187109000E-03
1.116672606E+01 1.537450000E-04 3.338560000E-04 5.078810000E-04 7.109320000E-04 1.029034000E-03 1.240180000E-03 1.580274000E-03 2.071105000E-03 2.811480000E-03
1.133324570E+01 1.060270000E-04 2.295600000E-04 3.496660000E-04 4.903680000E-04 7.312400000E-04 8.558210000E-04 1.086906000E-03 1.408689000E-03 1.903777000E-03
1.149996187E+01 7.348900000E-05 1.582230000E-04 2.412470000E-04 3.390380000E-04 4.924110000E-04 5.927580000E-04 7.516980000E-04 9.657160000E-04 1.294276000E-03
1.166670514E+01 5.134000000E-05 1.095080000E-04 1.671190000E-04 2.355090000E-04 3.359050000E-04 4.188740000E-04 5.259060000E-04 6.796340000E-04 9.144970000E-04
1.183333839E+01 3.629500000E-05 7.628100000E-05 1.165280000E-04 1.648780000E-04 2.271690000E-04 2.961890000E-04 3.751200000E-04 4.912180000E-04 6.697490000E-04
1.200000000E+01 2.609700000E-05 5.365800000E-05 8.204700000E-05 1.168190000E-04 1.621720000E-04 2.137050000E-04 2.749760000E-04 3.670040000E-04 5.056050000E-04
1.216672606E+01 1.919400000E-05 3.824300000E-05 5.860100000E-05 8.422400000E-05 1.169000000E-04 1.584960000E-04 2.084080000E-04 2.840740000E-04 3.967400000E-04
1.233324570E+01 1.452000000E-05 2.776700000E-05 4.269100000E-05 6.217900000E-05 8.783500000E-05 1.214900000E-04 1.636100000E-04 2.273070000E-04 3.206890000E-04
1.249996187E+01 1.132300000E-05 2.063100000E-05 3.190000000E-05 4.728100000E-05 6.822200000E-05 9.638500000E-05 1.326590000E-04 1.870200000E-04 2.655100000E-04
1.266670514E+01 9.093000000E-06 1.575900000E-05 2.458200000E-05 3.716900000E-05 5.480200000E-05 7.888400000E-05 1.104380000E-04 1.571830000E-04 2.237940000E-04
1.283333839E+01 7.476000000E-06 1.241300000E-05 1.957400000E-05 3.018800000E-05 4.534400000E-05 6.618200000E-05 9.371500000E-05 1.340730000E-04 1.920090000E-04
1.300000000E+01 6.262000000E-06 1.007600000E-05 1.607500000E-05 2.521400000E-05 3.838000000E-05 5.648900000E-05 8.052200000E-05 1.154180000E-04 1.645900000E-04
