fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 58622895.895 340.2 34.081 2.466331924E-01 1.556038980E-04 2.329108293E-05 1.842386688E-01 1.264161582E-04 6.069007655E-01 0.000000000E+00 
00L2 58647974.476 340.08 34.093 2.474989121E-01 1.560304301E-04 2.342657397E-05 1.858256080E-01 1.260622554E-04 6.066332069E-01 0.000000000E+00 
00L3 58667894.774 340.03 34.098 2.478023249E-01 1.564872340E-04 2.367192183E-05 1.869479268E-01 1.266188007E-04 6.104487759E-01 0.000000000E+00 
00L4 58688417.477 340 34.101 2.485362876E-01 1.572882992E-04 2.388283657E-05 1.876843607E-01 1.272354068E-04 6.109415794E-01 0.000000000E+00 
00L5 58708556.714 339.96 34.105 2.485392722E-01 1.582289848E-04 2.395658514E-05 1.854403982E-01 1.291890504E-04 6.091774917E-01 0.000000000E+00 
00L6 58728847.209 339.94 34.107 2.491503742E-01 1.593205572E-04 2.416950129E-05 1.867564118E-01 1.294072883E-04 6.088836735E-01 0.000000000E+00 
00L7 58748957.693 339.93 34.108 2.494380345E-01 1.600898343E-04 2.434217235E-05 1.870054086E-01 1.301641572E-04 6.095830776E-01 0.000000000E+00 
00L8 58769238.978 339.92 34.109 2.504844100E-01 1.605319129E-04 2.453330476E-05 1.865308532E-01 1.315119397E-04 6.101181888E-01 0.000000000E+00 
00L9 58789429.173 339.94 34.107 2.498146304E-01 1.611321785E-04 2.464965472E-05 1.874238357E-01 1.315146812E-04 6.123654678E-01 0.000000000E+00 
0L10 58809756.94 339.92 34.109 2.501545235E-01 1.618898543E-04 2.479027411E-05 1.872345406E-01 1.324093485E-04 6.121436322E-01 0.000000000E+00 
0L11 58829800.575 339.93 34.108 2.513405575E-01 1.628564942E-04 2.501648997E-05 1.886494163E-01 1.326147848E-04 6.111653426E-01 0.000000000E+00 
0L12 58850031.8642 339.94 34.107 2.510413558E-01 1.639032287E-04 2.509041487E-05 1.879132374E-01 1.335283332E-04 6.097826480E-01 0.000000000E+00 
0L13 58869981.785 339.94 34.107 2.521587037E-01 1.647135454E-04 2.542942845E-05 1.875486392E-01 1.355809039E-04 6.122563818E-01 0.000000000E+00 
0L14 58890363.196 339.96 34.105 2.522279226E-01 1.649554781E-04 2.539835768E-05 1.889609419E-01 1.344164366E-04 6.104438592E-01 0.000000000E+00 
0L15 58910473.766 339.96 34.105 2.525156196E-01 1.654833606E-04 2.546556212E-05 1.890147645E-01 1.347333469E-04 6.094115602E-01 0.000000000E+00 
0L16 58930704.693 339.97 34.104 2.527996382E-01 1.662446591E-04 2.567504586E-05 1.888492694E-01 1.359600222E-04 6.109238475E-01 0.000000000E+00 
0L17 58950575.269 339.97 34.104 2.535108116E-01 1.673224320E-04 2.594909575E-05 1.907093241E-01 1.360665531E-04 6.117466145E-01 0.000000000E+00 
0L18 58970755.694 339.97 34.104 2.539122120E-01 1.681975885E-04 2.617192883E-05 1.907096306E-01 1.372318727E-04 6.128192189E-01 0.000000000E+00 
0L19 58990836.315 339.99 34.102 2.536096373E-01 1.687826992E-04 2.619604871E-05 1.900743420E-01 1.378201111E-04 6.119868754E-01 0.000000000E+00 
0L20 59011117.163 340 34.101 2.538117783E-01 1.693797747E-04 2.629000920E-05 1.896724354E-01 1.386087723E-04 6.115295043E-01 0.000000000E+00 
0L21 59031288.002 340.01 34.1 2.548569763E-01 1.696679960E-04 2.659573266E-05 1.915686759E-01 1.388354220E-04 6.150571936E-01 0.000000000E+00 
0L22 59051508.684 340.03 34.098 2.552576207E-01 1.703911169E-04 2.662676831E-05 1.920559716E-01 1.386389371E-04 6.121992497E-01 0.000000000E+00 
0L23 59071739.106 340.02 34.099 2.546995725E-01 1.712552662E-04 2.687534818E-05 1.906627791E-01 1.409589615E-04 6.161436094E-01 0.000000000E+00 
0L24 59091931.739 340.03 34.098 2.557419831E-01 1.721818556E-04 2.711780076E-05 1.918917921E-01 1.413251822E-04 6.158359718E-01 0.000000000E+00 
0L25 59112084.3681 340.02 34.099 2.553123060E-01 1.728293762E-04 2.716362559E-05 1.918307784E-01 1.415968672E-04 6.155997361E-01 0.000000000E+00 
0L26 59132392.659 340.03 34.098 2.556870367E-01 1.731942258E-04 2.726535988E-05 1.926932488E-01 1.415045581E-04 6.156999462E-01 0.000000000E+00 
