N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.224611591E+00 1.220992168E+00 1.215097135E+00 1.203821995E+00 1.181979727E+00 1.141677900E+00 1.074027680E+00 1.027067373E+00 1.027985600E+00 1.031174612E+00 1.036836752E+00
1.600000000E+01 1.284762165E+00 1.282894245E+00 1.281812990E+00 1.281056671E+00 1.281482717E+00 1.282456861E+00 1.283573562E+00 1.284570341E+00 1.283313136E+00 1.281522788E+00 1.276054825E+00
1.700000000E+01 1.368437484E+00 1.365962264E+00 1.363875351E+00 1.362353031E+00 1.361712846E+00 1.361935827E+00 1.362977956E+00 1.365052630E+00 1.367605246E+00 1.370841410E+00 1.374563219E+00
1.549996187E+01 1.253016038E+00 1.251647601E+00 1.250927995E+00 1.250232667E+00 1.249141408E+00 1.246490598E+00 1.240463814E+00 1.227944714E+00 1.203731749E+00 1.160690812E+00 1.091520094E+00
1.649996187E+01 1.322872961E+00 1.320380449E+00 1.318654008E+00 1.317564981E+00 1.317428170E+00 1.318149627E+00 1.319663801E+00 1.321820463E+00 1.324580493E+00 1.327461943E+00 1.330232237E+00
1.674996808E+01 1.344794270E+00 1.342219175E+00 1.340225195E+00 1.338960569E+00 1.338460292E+00 1.338851906E+00 1.340151805E+00 1.342222045E+00 1.345174614E+00 1.348440067E+00 1.351924339E+00
1.624993176E+01 1.302914705E+00 1.300581706E+00 1.299071753E+00 1.298493667E+00 1.298825337E+00 1.299699181E+00 1.301303246E+00 1.303157637E+00 1.305232279E+00 1.306974428E+00 1.307618596E+00
1.574996808E+01 1.267471609E+00 1.266010983E+00 1.265212493E+00 1.265072883E+00 1.265318140E+00 1.265458737E+00 1.265055237E+00 1.262797844E+00 1.256961836E+00 1.244545694E+00 1.220758844E+00
1.524993176E+01 1.239108711E+00 1.237322591E+00 1.235536079E+00 1.232501964E+00 1.226536144E+00 1.214434416E+00 1.190863404E+00 1.148214005E+00 1.078423466E+00 1.022939484E+00 1.023636500E+00
