N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.187676403E+00 1.170470074E+00 1.133343527E+00 1.061752932E+00 1.013116451E+00 1.014078559E+00 1.016957031E+00 1.022400813E+00 1.031208005E+00 1.044150580E+00 1.061708771E+00
1.600000000E+01 1.236145199E+00 1.238442105E+00 1.240693925E+00 1.242007718E+00 1.242836767E+00 1.241969833E+00 1.238061247E+00 1.229329102E+00 1.211212624E+00 1.181659616E+00 1.133181593E+00
1.700000000E+01 1.261742161E+00 1.264805513E+00 1.267317517E+00 1.269131761E+00 1.269915582E+00 1.269274976E+00 1.266889358E+00 1.262651755E+00 1.256123645E+00 1.247491818E+00 1.236896705E+00
1.549996187E+01 1.218137861E+00 1.218611729E+00 1.217435333E+00 1.212344744E+00 1.199921188E+00 1.173800911E+00 1.124988228E+00 1.043170026E+00 1.008560460E+00 1.009200197E+00 1.010813423E+00
1.649996187E+01 1.250026190E+00 1.252936444E+00 1.255950619E+00 1.258525048E+00 1.260602674E+00 1.261817439E+00 1.261846069E+00 1.260281054E+00 1.256833602E+00 1.250742156E+00 1.241429637E+00
1.674996808E+01 1.255860857E+00 1.258992207E+00 1.261960514E+00 1.264485351E+00 1.266200808E+00 1.266858768E+00 1.266191921E+00 1.263836864E+00 1.259761810E+00 1.253495626E+00 1.244955864E+00
1.624993176E+01 1.243613580E+00 1.246147414E+00 1.248760180E+00 1.251230213E+00 1.253224560E+00 1.254029735E+00 1.253467960E+00 1.250588202E+00 1.244545456E+00 1.233672433E+00 1.215451994E+00
1.574996808E+01 1.226903678E+00 1.228737131E+00 1.230037712E+00 1.230176424E+00 1.227875563E+00 1.220995421E+00 1.206158824E+00 1.177536367E+00 1.127275163E+00 1.047540095E+00 1.006695057E+00
1.524993176E+01 1.206846404E+00 1.203202090E+00 1.193573178E+00 1.171603625E+00 1.127338412E+00 1.048046649E+00 1.010675254E+00 1.011529481E+00 1.013789057E+00 1.017903485E+00 1.024437835E+00
