N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.209809936E+00 1.205826210E+00 1.197139788E+00 1.178585972E+00 1.141794418E+00 1.075730526E+00 1.016945571E+00 1.017623841E+00 1.020180206E+00 1.025155707E+00 1.033364864E+00
1.600000000E+01 1.263137008E+00 1.262986462E+00 1.263656020E+00 1.264474615E+00 1.266193813E+00 1.268024746E+00 1.269376507E+00 1.269762865E+00 1.266695147E+00 1.261312178E+00 1.249598911E+00
1.700000000E+01 1.340388945E+00 1.338307443E+00 1.337061070E+00 1.336785262E+00 1.337656981E+00 1.339565473E+00 1.342288961E+00 1.345932531E+00 1.349819324E+00 1.354043456E+00 1.358305540E+00
1.549996187E+01 1.235450586E+00 1.235685448E+00 1.236187962E+00 1.236064234E+00 1.234484321E+00 1.229471770E+00 1.218367586E+00 1.195890540E+00 1.154616579E+00 1.086115835E+00 1.012023467E+00
1.649996187E+01 1.297494470E+00 1.296242392E+00 1.296047878E+00 1.296644469E+00 1.298200033E+00 1.300495357E+00 1.303333954E+00 1.306438411E+00 1.309658923E+00 1.312395936E+00 1.314302740E+00
1.674996808E+01 1.317932790E+00 1.316205446E+00 1.315438796E+00 1.315685729E+00 1.316858432E+00 1.318945780E+00 1.321830724E+00 1.325230200E+00 1.329144552E+00 1.332912057E+00 1.336350044E+00
1.624993176E+01 1.279315972E+00 1.278528472E+00 1.278713600E+00 1.279843502E+00 1.281758636E+00 1.283936698E+00 1.286452989E+00 1.288692640E+00 1.290459752E+00 1.291008106E+00 1.289273937E+00
1.574996808E+01 1.247891554E+00 1.248177723E+00 1.248980667E+00 1.250125073E+00 1.251128771E+00 1.251251539E+00 1.249659215E+00 1.244398198E+00 1.232677506E+00 1.209936983E+00 1.169610510E+00
1.524993176E+01 1.223312561E+00 1.222640708E+00 1.221083731E+00 1.216707682E+00 1.206611889E+00 1.185431789E+00 1.145396601E+00 1.076410149E+00 1.014244582E+00 1.014756358E+00 1.016658747E+00
