T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.191990364E+00 1.209977591E+00 1.221929333E+00 1.232536006E+00 1.244974138E+00 1.257336655E+00 1.270404473E+00 1.284061411E+00 1.297805725E+00
295 1.178051108E+00 1.207214774E+00 1.222494416E+00 1.234070246E+00 1.246593332E+00 1.258728490E+00 1.271688125E+00 1.285215553E+00 1.298905725E+00
300 1.147490542E+00 1.199675293E+00 1.221906219E+00 1.235424935E+00 1.248578687E+00 1.260762266E+00 1.273844689E+00 1.287274992E+00 1.300935513E+00
305 1.086877681E+00 1.181966001E+00 1.218214057E+00 1.236066450E+00 1.250073547E+00 1.263258865E+00 1.276412646E+00 1.290082696E+00 1.303849977E+00
310 1.013771620E+00 1.145396223E+00 1.208576100E+00 1.234890365E+00 1.251591427E+00 1.265912647E+00 1.279391327E+00 1.293354051E+00 1.307490107E+00
315 1.014305465E+00 1.077576744E+00 1.187505609E+00 1.230049396E+00 1.251998381E+00 1.268031890E+00 1.282437287E+00 1.296900110E+00 1.311557728E+00
320 1.016709169E+00 1.011441995E+00 1.146930540E+00 1.218682036E+00 1.250076621E+00 1.269473329E+00 1.285222696E+00 1.300463427E+00 1.315621550E+00
325 1.021650290E+00 1.011967504E+00 1.076156220E+00 1.195580589E+00 1.244263569E+00 1.269295432E+00 1.287324895E+00 1.303637095E+00 1.319639369E+00
330 1.030021237E+00 1.013903517E+00 1.009530393E+00 1.153327089E+00 1.230241820E+00 1.266704778E+00 1.288393691E+00 1.306310125E+00 1.322849696E+00
335 1.042821155E+00 1.017715243E+00 1.009935115E+00 1.083220028E+00 1.206261302E+00 1.260001282E+00 1.287540947E+00 1.307734389E+00 1.325235161E+00
340 1.060872579E+00 1.024051232E+00 1.011358211E+00 1.007948067E+00 1.164652856E+00 1.246592616E+00 1.283955101E+00 1.307573602E+00 1.326432704E+00
