T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.188573799E+00 1.207821936E+00 1.219627372E+00 1.229347648E+00 1.240093853E+00 1.249621119E+00 1.258385760E+00 1.266415022E+00 1.274108931E+00
295 1.171811528E+00 1.204288600E+00 1.220078927E+00 1.231054432E+00 1.242137046E+00 1.251768366E+00 1.260856196E+00 1.269243496E+00 1.277282312E+00
300 1.135556802E+00 1.194952267E+00 1.218994899E+00 1.232359830E+00 1.244324996E+00 1.254272744E+00 1.263822613E+00 1.272455617E+00 1.280657509E+00
305 1.065327488E+00 1.173558638E+00 1.214139773E+00 1.232642397E+00 1.245767831E+00 1.256924477E+00 1.266765802E+00 1.275805464E+00 1.284093180E+00
310 1.013426036E+00 1.130251278E+00 1.202142778E+00 1.230633754E+00 1.246924253E+00 1.259393532E+00 1.269644124E+00 1.278946169E+00 1.287292077E+00
315 1.014355019E+00 1.052202430E+00 1.176690142E+00 1.224196448E+00 1.246575832E+00 1.260959273E+00 1.272092837E+00 1.281639099E+00 1.289881454E+00
320 1.017243298E+00 1.011076939E+00 1.128768939E+00 1.209957045E+00 1.243352464E+00 1.261432049E+00 1.273770091E+00 1.283601438E+00 1.291430246E+00
325 1.022772469E+00 1.011921027E+00 1.047809885E+00 1.182022993E+00 1.235430041E+00 1.259811094E+00 1.274234805E+00 1.284416719E+00 1.291818432E+00
330 1.031803329E+00 1.014227548E+00 1.009081902E+00 1.132356901E+00 1.218112431E+00 1.255181769E+00 1.273125149E+00 1.283975388E+00 1.290371279E+00
335 1.045214852E+00 1.018477959E+00 1.009729811E+00 1.052721012E+00 1.189149585E+00 1.245699688E+00 1.269547366E+00 1.281611212E+00 1.287094997E+00
340 1.063628968E+00 1.025297766E+00 1.011418034E+00 1.007353148E+00 1.140627196E+00 1.228571569E+00 1.262704010E+00 1.277049397E+00 1.281799174E+00
