fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
001_335 001_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.337929594E-13 1.000000000E+20 1.222650679E+00 7.349748392E-15 2.035686583E-05 
001_335_SRH 001_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.343150451E-14 1.000000000E+20 1.343084322E+00 5.849661493E-15 4.196341583E-04 
002_335 002_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.396033191E-13 1.000000000E+20 1.249731795E+00 9.966760413E-15 3.604421144E-05 
002_335_SRH 002_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.961801420E-14 1.000000000E+20 1.343187758E+00 8.585175603E-15 4.217264081E-04 
003_335 003_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.480399594E-13 1.000000000E+20 1.278168843E+00 1.390887018E-14 6.265070370E-05 
003_335_SRH 003_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.858990889E-14 1.000000000E+20 1.343337282E+00 1.259929095E-14 4.247856155E-04 
004_335 004_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.601148234E-13 1.000000000E+20 1.296368127E+00 1.973622726E-14 9.432414065E-05 
004_335_SRH 004_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.153102440E-14 1.000000000E+20 1.343552787E+00 1.848896721E-14 4.292517880E-04 
005_335 005_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.773890243E-13 1.000000000E+20 1.310420051E+00 2.832393715E-14 1.342092180E-04 
005_335_SRH 005_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.005408105E-14 1.000000000E+20 1.343859834E+00 2.712918704E-14 4.357542869E-04 
006_335 006_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.018527253E-13 1.000000000E+20 1.321018220E+00 4.094930077E-14 1.812784724E-04 
006_335_SRH 006_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.628156166E-14 1.000000000E+20 1.344292089E+00 3.980185994E-14 4.451878591E-04 
007_335 007_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.360047005E-13 1.000000000E+20 1.328946821E+00 5.948502639E-14 2.340615878E-04 
007_335_SRH 007_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.228696854E-13 1.000000000E+20 1.344890037E+00 5.838408569E-14 4.588034401E-04 
008_335 008_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.827686600E-13 1.000000000E+20 1.334935958E+00 8.667453941E-14 2.913299989E-04 
008_335_SRH 008_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.729068588E-13 1.000000000E+20 1.345697127E+00 8.562318891E-14 4.783110714E-04 
009_335 009_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.452331064E-13 1.000000000E+20 1.339593337E+00 1.265346841E-13 3.529360764E-04 
009_335_SRH 009_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.396158295E-13 1.000000000E+20 1.346751431E+00 1.255390400E-13 5.059779132E-04 
010_335 010_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.262127106E-13 1.000000000E+20 1.343380877E+00 1.849463816E-13 4.203575785E-04 
010_335_SRH 010_335_srh.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.258572195E-13 1.000000000E+20 1.348072120E+00 1.840141216E-13 5.446792881E-04 
011_335 011_335.dat 335 34.61 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.277895321E-13 1.000000000E+20 1.346614288E+00 2.705235545E-13 4.966953663E-04 
