Ew Nt
4.4619631E-1 -2.7811616E+13
4.4348153E-1 -1.3647779E+13
4.4076673E-1 3.8560393E+13
4.3805193E-1 9.3546232E+13
4.3533713E-1 1.3007961E+14
4.3262234E-1 1.4798620E+14
4.2990755E-1 1.5493979E+14
4.2719275E-1 1.5295400E+14
4.2447795E-1 1.3981551E+14
4.2176317E-1 1.1919450E+14
4.1904837E-1 1.0363762E+14
4.1633357E-1 1.0601041E+14
4.1361878E-1 1.2941592E+14
4.1090398E-1 1.6611859E+14
4.0818919E-1 2.0527356E+14
4.0547439E-1 2.4110687E+14
4.0275960E-1 2.7470141E+14
4.0004481E-1 3.0965513E+14
3.9733001E-1 3.4684571E+14
3.9461522E-1 3.8289450E+14
3.9190042E-1 4.1283986E+14
3.8918563E-1 4.3410395E+14
3.8647083E-1 4.4835997E+14
3.8375604E-1 4.5996516E+14
3.8104124E-1 4.7237162E+14
3.7832645E-1 4.8540870E+14
3.7561165E-1 4.9553435E+14
3.7289686E-1 4.9872374E+14
3.7018206E-1 4.9361219E+14
3.6746727E-1 4.8250524E+14
3.6475248E-1 4.6978126E+14
3.6203768E-1 4.5919492E+14
3.5932289E-1 4.5204923E+14
3.5660809E-1 4.4719663E+14
3.5389330E-1 4.4248645E+14
3.5117850E-1 4.3651399E+14
3.4846371E-1 4.2959362E+14
3.4574891E-1 4.2356039E+14
3.4303412E-1 4.2080905E+14
3.4031932E-1 4.2334902E+14
3.3760453E-1 4.3240164E+14
3.3488973E-1 4.4852835E+14
3.3217494E-1 4.7192661E+14
3.2946015E-1 5.0255636E+14
3.2674535E-1 5.4003986E+14
3.2403056E-1 5.8351541E+14
3.2131576E-1 6.3163604E+14
3.1860097E-1 6.8271048E+14
3.1588617E-1 7.3484362E+14
3.1317138E-1 7.8599131E+14
3.1045658E-1 8.3397742E+14
3.0774179E-1 8.7658156E+14
3.0502699E-1 9.1172141E+14
3.0231220E-1 9.3766978E+14
2.9959740E-1 9.5320208E+14
2.9688261E-1 9.5758279E+14
2.9416781E-1 9.5032527E+14
2.9145302E-1 9.3065984E+14
2.8873822E-1 8.9666837E+14
2.8602343E-1 8.4424563E+14
2.8330863E-1 7.6654561E+14
2.8059384E-1 6.5506084E+14
2.7787905E-1 5.0312861E+14
2.7516425E-1 3.1096914E+14
2.7244946E-1 2.0300873E+14
