N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 300 2.400E-4 1.249086917E+00 1.272035493E+00
1.468000E+10 3.162E+16 300 2.400E-4 1.254209873E+00 1.272149712E+00
2.154000E+10 3.162E+16 300 2.400E-4 1.258433238E+00 1.272315916E+00
3.162000E+10 3.162E+16 300 2.400E-4 1.261961802E+00 1.272556917E+00
4.642000E+10 3.162E+16 300 2.400E-4 1.264938632E+00 1.272904579E+00
6.813000E+10 3.162E+16 300 2.400E-4 1.267492033E+00 1.273402391E+00
1.000000E+11 3.162E+16 300 2.400E-4 1.269762898E+00 1.274107884E+00
1.468000E+11 3.162E+16 300 2.400E-4 1.271911106E+00 1.275093773E+00
2.154000E+11 3.162E+16 300 2.400E-4 1.274108411E+00 1.276446250E+00
3.162000E+11 3.162E+16 300 2.400E-4 1.276525006E+00 1.278258457E+00
4.642000E+11 3.162E+16 300 2.400E-4 1.279312765E+00 1.280617851E+00
6.813000E+11 3.162E+16 300 2.400E-4 1.282586648E+00 1.283588514E+00
1.000000E+12 3.162E+16 300 2.400E-4 1.286406083E+00 1.287191559E+00
1.468000E+12 3.162E+16 300 2.400E-4 1.290804599E+00 1.291432538E+00
2.154000E+12 3.162E+16 300 2.400E-4 1.295684035E+00 1.296193504E+00
3.162000E+12 3.162E+16 300 2.400E-4 1.300928413E+00 1.301346393E+00
4.642000E+12 3.162E+16 300 2.400E-4 1.306573643E+00 1.306918332E+00
6.813000E+12 3.162E+16 300 2.400E-4 1.312435262E+00 1.312716999E+00
1.000000E+13 3.162E+16 300 2.400E-4 1.318506097E+00 1.318736255E+00
