N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.482392100E-02 -1.754392700E-02 -2.076871000E-02 -2.525741400E-02
1.600000000E+01 3.308118200E-02 3.280768900E-02 3.254143300E-02 3.165602200E-02
1.700000000E+01 8.079026100E-02 7.857441800E-02 7.579302100E-02 7.441691600E-02
1.549996187E+01 2.068958200E-02 1.968462400E-02 2.037982400E-02 2.012274100E-02
1.649996187E+01 6.049017400E-02 5.912622800E-02 5.855027800E-02 5.789244000E-02
1.674996808E+01 7.286566800E-02 6.986436100E-02 6.922082100E-02 6.859770500E-02
1.624993176E+01 4.530398400E-02 4.491753700E-02 4.440677600E-02 4.400093100E-02
1.574996808E+01 2.654537700E-02 2.648787100E-02 2.567860500E-02 2.607476900E-02
1.524993176E+01 9.194944000E-03 8.404436000E-03 7.910141000E-03 7.045409000E-03
