N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.042181740E+00 1.036947622E+00 1.033387099E+00 1.031193204E+00
1.600000000E+01 1.251143161E+00 1.251403988E+00 1.249694209E+00 1.250591306E+00
1.700000000E+01 1.360617338E+00 1.360053686E+00 1.359397133E+00 1.359726072E+00
1.549996187E+01 1.013136689E+00 1.012407286E+00 1.012039541E+00 1.011856469E+00
1.649996187E+01 1.314578633E+00 1.314951261E+00 1.314627682E+00 1.314297306E+00
1.674996808E+01 1.338008080E+00 1.336612141E+00 1.336935411E+00 1.336732905E+00
1.624993176E+01 1.290159510E+00 1.289872298E+00 1.289456984E+00 1.287261180E+00
1.574996808E+01 1.164732776E+00 1.166518570E+00 1.169639455E+00 1.170511298E+00
1.524993176E+01 1.019254436E+00 1.017610903E+00 1.016673041E+00 1.016188204E+00
