N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.051833797E+00 1.046417367E+00 1.041661965E+00 1.037688939E+00
1.600000000E+01 1.230087729E+00 1.229710137E+00 1.228314097E+00 1.229812442E+00
1.700000000E+01 1.354745069E+00 1.353458945E+00 1.352325327E+00 1.352348589E+00
1.549996187E+01 1.012582111E+00 1.011452158E+00 1.010689044E+00 1.010166877E+00
1.649996187E+01 1.307650123E+00 1.307020481E+00 1.306020955E+00 1.305242085E+00
1.674996808E+01 1.331976010E+00 1.329705686E+00 1.329429652E+00 1.328832711E+00
1.624993176E+01 1.279980609E+00 1.278697627E+00 1.277737369E+00 1.275262148E+00
1.574996808E+01 1.112512964E+00 1.114425400E+00 1.120387792E+00 1.124840425E+00
1.524993176E+01 1.021609451E+00 1.019324174E+00 1.017563627E+00 1.016264343E+00
