N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.034345243E+00 1.033586930E+00 1.033820678E+00 1.034440851E+00
1.600000000E+01 1.273634837E+00 1.273110213E+00 1.270770062E+00 1.271267346E+00
1.700000000E+01 1.371553796E+00 1.371371505E+00 1.370905510E+00 1.371322677E+00
1.549996187E+01 1.079717898E+00 1.076504323E+00 1.072668267E+00 1.067711087E+00
1.649996187E+01 1.325732452E+00 1.326639573E+00 1.326582825E+00 1.326389528E+00
1.674996808E+01 1.348668051E+00 1.347749363E+00 1.348308921E+00 1.348221545E+00
1.624993176E+01 1.303819891E+00 1.303883306E+00 1.303618802E+00 1.301472001E+00
1.574996808E+01 1.215193681E+00 1.211924837E+00 1.211431627E+00 1.209956788E+00
1.524993176E+01 1.020761687E+00 1.020754538E+00 1.020961997E+00 1.021240262E+00
