T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
320 001_320 36.232 4.366440E-1 3.677667E-1 7.735870E+1 2.484510E+1 3.634860E-1 3.417600E-1 5.000000E-1 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 2.800E-4 1.000E+16
320 002_320 36.232 4.361000E-1 3.667249E-1 7.733940E+1 2.473760E+1 3.629790E-1 3.407580E-1 5.000000E-1 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 2.800E-4 1.000E+16
320 003_320 36.232 4.353310E-1 3.652244E-1 7.731130E+1 2.458400E+1 3.622560E-1 3.393177E-1 5.000000E-1 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 2.800E-4 1.000E+16
320 004_320 36.232 4.342600E-1 3.630815E-1 7.727070E+1 2.436690E+1 3.612600E-1 3.372481E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 2.800E-4 1.000E+16
320 005_320 36.232 4.328010E-1 3.600571E-1 7.721300E+1 2.406470E+1 3.598730E-1 3.343492E-1 5.000000E-1 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 2.800E-4 1.000E+16
320 006_320 36.232 4.308590E-1 3.558589E-1 7.713270E+1 2.365280E+1 3.580370E-1 3.303119E-1 5.000000E-1 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 2.800E-4 1.000E+16
320 007_320 36.232 4.282690E-1 3.501607E-1 7.704060E+1 2.310650E+1 3.556350E-1 3.248622E-1 5.000000E-1 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 2.800E-4 1.000E+16
320 008_320 36.232 4.250390E-1 3.426515E-1 7.692250E+1 2.240610E+1 3.526460E-1 3.176841E-1 5.000000E-1 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 2.800E-4 1.000E+16
320 009_320 36.232 4.212460E-1 3.331151E-1 7.676470E+1 2.154380E+1 3.490720E-1 3.085862E-1 5.000000E-1 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 2.800E-4 1.000E+16
320 010_320 36.232 4.167990E-1 3.215206E-1 7.659730E+1 2.052950E+1 3.449510E-1 2.975712E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 2.800E-4 1.000E+16
320 011_320 36.232 4.119630E-1 3.080726E-1 7.639510E+1 1.939130E+1 3.404200E-1 2.848145E-1 5.000000E-1 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 2.800E-4 1.000E+16
320 012_320 36.232 4.067340E-1 2.931667E-1 7.618410E+1 1.816860E+1 3.355760E-1 2.707065E-1 5.000000E-1 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 2.800E-4 1.000E+16
320 013_320 36.232 4.013140E-1 2.772497E-1 7.594300E+1 1.689950E+1 3.304980E-1 2.556672E-1 5.000000E-1 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 2.800E-4 1.000E+16
320 014_320 36.232 3.955700E-1 2.606638E-1 7.570010E+1 1.561100E+1 3.251860E-1 2.400323E-1 5.000000E-1 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 2.800E-4 1.000E+16
320 015_320 36.232 3.896620E-1 2.435830E-1 7.541530E+1 1.431610E+1 3.196390E-1 2.239419E-1 5.000000E-1 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 2.800E-4 1.000E+16
320 016_320 36.232 3.833200E-1 2.260732E-1 7.512550E+1 1.302050E+1 3.137790E-1 2.074787E-1 5.000000E-1 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 2.800E-4 1.000E+16
320 017_320 36.232 3.766480E-1 2.082092E-1 7.479650E+1 1.173130E+1 3.075680E-1 1.907108E-1 5.000000E-1 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 2.800E-4 1.000E+16
320 018_320 36.232 3.696490E-1 1.901538E-1 7.441700E+1 1.046160E+1 3.010060E-1 1.737766E-1 5.000000E-1 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 2.800E-4 1.000E+16
320 019_320 36.232 3.621620E-1 1.721608E-1 7.401170E+1 9.229300E+0 2.940530E-1 1.569326E-1 5.000000E-1 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 2.800E-4 1.000E+16
320 020_320 36.232 3.542870E-1 1.545288E-1 7.355540E+1 8.054000E+0 2.867480E-1 1.404362E-1 5.000000E-1 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 2.800E-4 1.000E+16
320 021_320 36.232 3.460470E-1 1.375513E-1 7.303470E+1 6.952800E+0 2.790330E-1 1.245870E-1 5.000000E-1 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 2.800E-4 1.000E+16
320 022_320 36.232 3.374370E-1 1.214830E-1 7.243960E+1 5.939000E+0 2.709670E-1 1.095893E-1 5.000000E-1 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 2.800E-4 1.000E+16
320 023_320 36.232 3.284450E-1 1.065219E-1 7.175710E+1 5.021100E+0 2.624900E-1 9.564306E-2 5.000000E-1 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 2.800E-4 1.000E+16
320 024_320 36.232 3.190480E-1 9.280260E-2 7.097020E+1 4.202600E+0 2.535840E-1 8.286477E-2 5.000000E-1 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 2.800E-4 1.000E+16
320 025_320 36.232 3.092080E-1 8.039654E-2 7.005750E+1 3.483200E+0 2.442290E-1 7.130934E-2 5.000000E-1 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 2.800E-4 1.000E+16
