N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 340 1.500E-4 1.011204118E+00 1.013742448E+00
1.468000E+10 3.162E+15 340 1.500E-4 1.011881813E+00 1.013728380E+00
2.154000E+10 3.162E+15 340 1.500E-4 1.012389066E+00 1.013707958E+00
3.162000E+10 3.162E+15 340 1.500E-4 1.012749395E+00 1.013678468E+00
4.642000E+10 3.162E+15 340 1.500E-4 1.012988331E+00 1.013636211E+00
6.813000E+10 3.162E+15 340 1.500E-4 1.013127814E+00 1.013576349E+00
1.000000E+11 3.162E+15 340 1.500E-4 1.013184004E+00 1.013492976E+00
1.468000E+11 3.162E+15 340 1.500E-4 1.013167637E+00 1.013379789E+00
2.154000E+11 3.162E+15 340 1.500E-4 1.013086543E+00 1.013232000E+00
3.162000E+11 3.162E+15 340 1.500E-4 1.012950702E+00 1.013050501E+00
4.642000E+11 3.162E+15 340 1.500E-4 1.012780552E+00 1.012849303E+00
6.813000E+11 3.162E+15 340 1.500E-4 1.012618935E+00 1.012666761E+00
1.000000E+12 3.162E+15 340 1.500E-4 1.012540716E+00 1.012574611E+00
1.468000E+12 3.162E+15 340 1.500E-4 1.012659174E+00 1.012683955E+00
2.154000E+12 3.162E+15 340 1.500E-4 1.013109093E+00 1.013128027E+00
3.162000E+12 3.162E+15 340 1.500E-4 1.014016518E+00 1.014031783E+00
4.642000E+12 3.162E+15 340 1.500E-4 1.051221738E+00 1.051220144E+00
6.813000E+12 3.162E+15 340 1.500E-4 1.080028993E+00 1.080034207E+00
1.000000E+13 3.162E+15 340 1.500E-4 1.102339123E+00 1.102347293E+00
