N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.190748655E+00 1.191046094E+00 1.190553887E+00 1.187062591E+00 1.175961059E+00 1.146458409E+00 1.079820746E+00 1.011974788E+00 1.013280162E+00 1.016638533E+00 1.022751919E+00
1.600000000E+01 1.207243211E+00 1.209724554E+00 1.212132058E+00 1.213899470E+00 1.215722015E+00 1.217031276E+00 1.217017442E+00 1.216745196E+00 1.215217954E+00 1.211723312E+00 1.206703317E+00
1.700000000E+01 1.223531630E+00 1.224854992E+00 1.225283265E+00 1.224118265E+00 1.222248653E+00 1.218986433E+00 1.213324490E+00 1.207043211E+00 1.199167983E+00 1.187294452E+00 1.177341640E+00
1.549996187E+01 1.196399652E+00 1.198417444E+00 1.200465080E+00 1.202468151E+00 1.204178817E+00 1.204583585E+00 1.203293304E+00 1.197598933E+00 1.182230557E+00 1.148091404E+00 1.080284570E+00
1.649996187E+01 1.206319747E+00 1.209096423E+00 1.211064353E+00 1.212960524E+00 1.214043526E+00 1.213574304E+00 1.212723429E+00 1.210806827E+00 1.206885652E+00 1.202711423E+00 1.197486277E+00
1.674996808E+01 1.211403097E+00 1.213557070E+00 1.214709087E+00 1.215520303E+00 1.215315406E+00 1.213268060E+00 1.210760206E+00 1.206947142E+00 1.200906678E+00 1.194579832E+00 1.187191275E+00
1.624993176E+01 1.207191138E+00 1.209883306E+00 1.212446390E+00 1.214234771E+00 1.215975149E+00 1.216891279E+00 1.216500012E+00 1.215600599E+00 1.213830582E+00 1.210099353E+00 1.206017900E+00
1.574996808E+01 1.202546363E+00 1.204459347E+00 1.206668350E+00 1.208762855E+00 1.210676155E+00 1.211770078E+00 1.212397457E+00 1.211710600E+00 1.208311713E+00 1.201082171E+00 1.184876828E+00
1.524993176E+01 1.193795803E+00 1.195087682E+00 1.196695021E+00 1.197699945E+00 1.197174243E+00 1.192572350E+00 1.179131570E+00 1.145600096E+00 1.075313165E+00 1.008830797E+00 1.009842273E+00
