N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.206046025E+00 1.204821870E+00 1.203812905E+00 1.202092126E+00 1.198176808E+00 1.188267059E+00 1.164958861E+00 1.116455415E+00 1.030373105E+00 1.018282406E+00 1.020478912E+00
1.600000000E+01 1.241628148E+00 1.241051761E+00 1.241280997E+00 1.241894387E+00 1.243451429E+00 1.245445555E+00 1.247295347E+00 1.249513509E+00 1.251299416E+00 1.252324030E+00 1.252326170E+00
1.700000000E+01 1.286682846E+00 1.285433271E+00 1.285241292E+00 1.285534484E+00 1.287374389E+00 1.289980028E+00 1.292795402E+00 1.296551363E+00 1.300235514E+00 1.303606183E+00 1.307162340E+00
1.549996187E+01 1.220006393E+00 1.219533411E+00 1.219695827E+00 1.220545393E+00 1.221729235E+00 1.222685204E+00 1.223331580E+00 1.222371729E+00 1.217786279E+00 1.206345787E+00 1.181380255E+00
1.649996187E+01 1.254089245E+00 1.253752031E+00 1.253872881E+00 1.255312532E+00 1.257412879E+00 1.259785196E+00 1.262925462E+00 1.266329361E+00 1.269636616E+00 1.273084471E+00 1.276184295E+00
1.674996808E+01 1.267020453E+00 1.266266925E+00 1.265917905E+00 1.267046252E+00 1.268961037E+00 1.271203750E+00 1.274494523E+00 1.278095325E+00 1.281719817E+00 1.285491262E+00 1.289012941E+00
1.624993176E+01 1.247709408E+00 1.247305047E+00 1.247820759E+00 1.248800468E+00 1.250808913E+00 1.253156150E+00 1.255745684E+00 1.258550112E+00 1.261465299E+00 1.263804711E+00 1.265795484E+00
1.574996808E+01 1.231350782E+00 1.230434839E+00 1.230530974E+00 1.231361218E+00 1.232700413E+00 1.234082180E+00 1.235830515E+00 1.237188069E+00 1.237441013E+00 1.236040144E+00 1.230581608E+00
1.524993176E+01 1.212753355E+00 1.211981695E+00 1.212090963E+00 1.212416714E+00 1.212532328E+00 1.211310587E+00 1.207304932E+00 1.196360066E+00 1.171685949E+00 1.121931574E+00 1.036128303E+00
