T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.191825625E+00 1.195272650E+00 1.198380188E+00 1.205117737E+00 1.210460931E+00 1.211330963E+00 1.211921253E+00 1.219250398E+00 1.234228120E+00
295 1.192047316E+00 1.196455704E+00 1.200294980E+00 1.206913294E+00 1.212948081E+00 1.214094812E+00 1.214963839E+00 1.221957287E+00 1.236397356E+00
300 1.191540140E+00 1.198026967E+00 1.202320630E+00 1.209195832E+00 1.215452597E+00 1.216920036E+00 1.217408038E+00 1.223895702E+00 1.238446461E+00
305 1.188136623E+00 1.199060919E+00 1.204433276E+00 1.211468365E+00 1.217410060E+00 1.219162682E+00 1.220085619E+00 1.226027523E+00 1.239515154E+00
310 1.177338349E+00 1.198650388E+00 1.206182776E+00 1.213548561E+00 1.219640137E+00 1.221564218E+00 1.222225296E+00 1.227552599E+00 1.240308821E+00
315 1.148547957E+00 1.194300538E+00 1.206798337E+00 1.214792547E+00 1.221487167E+00 1.223330937E+00 1.223119672E+00 1.227629836E+00 1.240175179E+00
320 1.083207241E+00 1.181359484E+00 1.205833319E+00 1.215946013E+00 1.222140776E+00 1.223992161E+00 1.223823163E+00 1.227450485E+00 1.238081955E+00
325 1.012496891E+00 1.148742663E+00 1.200601572E+00 1.215793456E+00 1.222672351E+00 1.224292042E+00 1.223663222E+00 1.226170631E+00 1.235436961E+00
330 1.013781553E+00 1.079782757E+00 1.185907399E+00 1.213020600E+00 1.222056241E+00 1.223868100E+00 1.221676858E+00 1.222862272E+00 1.231167387E+00
335 1.017185101E+00 1.009377547E+00 1.152692833E+00 1.206500856E+00 1.219520488E+00 1.221549780E+00 1.219483867E+00 1.219160688E+00 1.224430639E+00
340 1.023441155E+00 1.010388079E+00 1.085877619E+00 1.191039597E+00 1.215474151E+00 1.218904990E+00 1.216233894E+00 1.214282686E+00 1.216988286E+00
