N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.202713984E+00 1.201853126E+00 1.201143840E+00 1.199499393E+00 1.195261798E+00 1.184055807E+00 1.157382459E+00 1.101927147E+00 1.016292745E+00 1.016883354E+00 1.019487331E+00
1.600000000E+01 1.236529436E+00 1.236409760E+00 1.237050160E+00 1.238052055E+00 1.239873055E+00 1.242052140E+00 1.243980205E+00 1.246168801E+00 1.247822862E+00 1.248600089E+00 1.248291428E+00
1.700000000E+01 1.280461334E+00 1.279691126E+00 1.279891782E+00 1.280676400E+00 1.282873900E+00 1.285787280E+00 1.288785614E+00 1.292522845E+00 1.296129103E+00 1.299294922E+00 1.302337642E+00
1.549996187E+01 1.215610477E+00 1.215588731E+00 1.216157415E+00 1.217340432E+00 1.218768277E+00 1.219866755E+00 1.220538512E+00 1.219433520E+00 1.214389456E+00 1.201853126E+00 1.174512399E+00
1.649996187E+01 1.248445900E+00 1.248579315E+00 1.249173019E+00 1.251014662E+00 1.253438039E+00 1.256051309E+00 1.259304798E+00 1.262701591E+00 1.265863502E+00 1.269039385E+00 1.271742166E+00
1.674996808E+01 1.261062046E+00 1.260780156E+00 1.260923954E+00 1.262476750E+00 1.264747891E+00 1.267271072E+00 1.270708487E+00 1.274328258E+00 1.277826076E+00 1.281333867E+00 1.284451957E+00
1.624993176E+01 1.242387497E+00 1.242425654E+00 1.243376770E+00 1.244738168E+00 1.247045001E+00 1.249584514E+00 1.252266247E+00 1.255042080E+00 1.257809918E+00 1.259868842E+00 1.261489916E+00
1.574996808E+01 1.226534162E+00 1.226087133E+00 1.226589784E+00 1.227775472E+00 1.229386820E+00 1.230943081E+00 1.232766220E+00 1.234099170E+00 1.234209851E+00 1.232553542E+00 1.226645511E+00
1.524993176E+01 1.208900616E+00 1.208549509E+00 1.209019702E+00 1.209619918E+00 1.209898948E+00 1.208645087E+00 1.204214680E+00 1.192006018E+00 1.164301355E+00 1.108606847E+00 1.014420360E+00
