N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.193927759E+00 1.190643496E+00 1.187472726E+00 1.184409807E+00
1.600000000E+01 1.220088301E+00 1.217437800E+00 1.215314903E+00 1.213046444E+00
1.700000000E+01 1.234454580E+00 1.232120210E+00 1.229882002E+00 1.228977837E+00
1.549996187E+01 1.208092633E+00 1.205522610E+00 1.203277193E+00 1.201150944E+00
1.649996187E+01 1.221115600E+00 1.217945980E+00 1.215661087E+00 1.213421120E+00
1.674996808E+01 1.224962366E+00 1.221797864E+00 1.219445941E+00 1.217388920E+00
1.624993176E+01 1.221283267E+00 1.218525006E+00 1.216157731E+00 1.214109798E+00
1.574996808E+01 1.214688534E+00 1.212231694E+00 1.209880233E+00 1.207668108E+00
1.524993176E+01 1.203475702E+00 1.200746361E+00 1.198262342E+00 1.195964207E+00
