N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.024423327E+00 1.023696062E+00 1.023135806E+00 1.022684192E+00
1.600000000E+01 1.223994285E+00 1.216997544E+00 1.210362203E+00 1.204783318E+00
1.700000000E+01 1.207180214E+00 1.199306109E+00 1.191861447E+00 1.186493355E+00
1.549996187E+01 1.116999796E+00 1.098206436E+00 1.081652573E+00 1.066563007E+00
1.649996187E+01 1.219931318E+00 1.212044717E+00 1.204958833E+00 1.198747978E+00
1.674996808E+01 1.212981513E+00 1.204669275E+00 1.197537897E+00 1.191617563E+00
1.624993176E+01 1.225296737E+00 1.217983573E+00 1.211328152E+00 1.205061327E+00
1.574996808E+01 1.207299030E+00 1.194821583E+00 1.187248506E+00 1.180083576E+00
1.524993176E+01 1.011625744E+00 1.010749031E+00 1.010096382E+00 1.009586262E+00
