N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+15 290 2.100E-4 1.226730922E+00 1.231734675E+00
1.468000E+10 5.623E+15 290 2.100E-4 1.227436174E+00 1.232012296E+00
2.154000E+10 5.623E+15 290 2.100E-4 1.227931676E+00 1.232418301E+00
3.162000E+10 5.623E+15 290 2.100E-4 1.228288424E+00 1.233011036E+00
4.642000E+10 5.623E+15 290 2.100E-4 1.228557741E+00 1.233874271E+00
6.813000E+10 5.623E+15 290 2.100E-4 1.230034958E+00 1.235084304E+00
1.000000E+11 5.623E+15 290 2.100E-4 1.233329954E+00 1.235186707E+00
1.468000E+11 5.623E+15 290 2.100E-4 1.235178042E+00 1.235328389E+00
2.154000E+11 5.623E+15 290 2.100E-4 1.235418832E+00 1.235519721E+00
3.162000E+11 5.623E+15 290 2.100E-4 1.235702461E+00 1.235769829E+00
4.642000E+11 5.623E+15 290 2.100E-4 1.236038602E+00 1.236083319E+00
6.813000E+11 5.623E+15 290 2.100E-4 1.236426912E+00 1.236456425E+00
1.000000E+12 5.623E+15 290 2.100E-4 1.239344553E+00 1.239966015E+00
1.468000E+12 5.623E+15 290 2.100E-4 1.249019400E+00 1.249033380E+00
2.154000E+12 5.623E+15 290 2.100E-4 1.255025846E+00 1.255035551E+00
3.162000E+12 5.623E+15 290 2.100E-4 1.255540077E+00 1.255546523E+00
4.642000E+12 5.623E+15 290 2.100E-4 1.255955088E+00 1.255959344E+00
6.813000E+12 5.623E+15 290 2.100E-4 1.268491664E+00 1.268494784E+00
1.000000E+13 5.623E+15 290 2.100E-4 1.268801815E+00 1.268803895E+00
