fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_340 001_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.653361822E-13 1.000000000E+20 1.091979624E+00 6.474352718E-14 3.990376872E-04 
001_340_SRH 001_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.640295345E-13 1.000000000E+20 1.092644928E+00 6.258788576E-14 5.090237800E-04 
002_340 002_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.343637759E-13 1.000000000E+20 1.092413093E+00 9.376360039E-14 4.264758682E-04 
002_340_SRH 002_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.333546338E-13 1.000000000E+20 1.093370671E+00 9.148216837E-14 5.072367443E-04 
003_340 003_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.817207208E-13 1.000000000E+20 1.093824172E+00 1.356899838E-13 4.469318564E-04 
003_340_SRH 003_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.807721992E-13 1.000000000E+20 1.094429448E+00 1.334695895E-13 5.046703783E-04 
004_340 004_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.242298521E-12 1.000000000E+20 1.095536540E+00 1.964363635E-13 4.604221037E-04 
004_340_SRH 004_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.141513090E-12 1.000000000E+20 1.095959871E+00 1.942383122E-13 5.009856930E-04 
005_340 005_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.766198277E-12 1.000000000E+20 1.097752409E+00 2.839905324E-13 4.673240024E-04 
005_340_SRH 005_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.665683205E-12 1.000000000E+20 1.098083859E+00 2.818010936E-13 4.955516048E-04 
006_340 006_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.523992896E-12 1.000000000E+20 1.100919200E+00 4.092021182E-13 4.686021812E-04 
006_340_SRH 006_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.423832439E-12 1.000000000E+20 1.101159619E+00 4.070453522E-13 4.879981236E-04 
007_340 007_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.612250199E-12 1.000000000E+20 1.105318355E+00 5.869297579E-13 4.643484552E-04 
007_340_SRH 007_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.512585976E-12 1.000000000E+20 1.105491100E+00 5.848275732E-13 4.775782874E-04 
008_340 008_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.158428567E-12 1.000000000E+20 1.111215907E+00 8.378392758E-13 4.543357217E-04 
008_340_SRH 008_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.059483928E-12 1.000000000E+20 1.111347363E+00 8.357819547E-13 4.632353381E-04 
009_340 009_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.322003698E-12 1.000000000E+20 1.118845313E+00 1.190610574E-12 4.381392481E-04 
009_340_SRH 009_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.224143089E-12 1.000000000E+20 1.118970885E+00 1.188554906E-12 4.440655765E-04 
010_340 010_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.028795447E-11 1.000000000E+20 1.128510385E+00 1.685498685E-12 4.161558584E-04 
010_340_SRH 010_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.019146266E-11 1.000000000E+20 1.128615313E+00 1.683503545E-12 4.200693089E-04 
011_340 011_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.424523801E-11 1.000000000E+20 1.140172751E+00 2.383046487E-12 3.897823940E-04 
011_340_SRH 011_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.415054273E-11 1.000000000E+20 1.140266659E+00 2.381100118E-12 3.923231614E-04 
012_340 012_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.934999815E-11 1.000000000E+20 1.152811323E+00 3.375696047E-12 3.619923750E-04 
012_340_SRH 012_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.925752711E-11 1.000000000E+20 1.152896028E+00 3.373796241E-12 3.636189869E-04 
013_340 013_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.569992835E-11 1.000000000E+20 1.165682022E+00 4.799519806E-12 3.368349491E-04 
013_340_SRH 013_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.561007136E-11 1.000000000E+20 1.165759680E+00 4.797650565E-12 3.378533049E-04 
014_340 014_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.331846144E-11 1.000000000E+20 1.177361401E+00 6.859683483E-12 3.220144367E-04 
014_340_SRH 014_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.323144305E-11 1.000000000E+20 1.177429994E+00 6.857844299E-12 3.226618552E-04 
015_340 015_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.220530902E-11 1.000000000E+20 1.187084027E+00 9.853672097E-12 3.227035605E-04 
015_340_SRH 015_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.212119437E-11 1.000000000E+20 1.187144229E+00 9.851835250E-12 3.231264871E-04 
016_340 016_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.239840504E-11 1.000000000E+20 1.194610539E+00 1.422750195E-11 3.412588989E-04 
016_340_SRH 016_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.231703591E-11 1.000000000E+20 1.194661827E+00 1.422564696E-11 3.415526652E-04 
017_340 017_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.410996530E-11 1.000000000E+20 1.200128187E+00 2.055553821E-11 3.785314471E-04 
017_340_SRH 017_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.403103903E-11 1.000000000E+20 1.200171407E+00 2.055364189E-11 3.787497391E-04 
018_340 018_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.770221502E-11 1.000000000E+20 1.204716592E+00 2.984443382E-11 4.331733859E-04 
018_340_SRH 018_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.762536137E-11 1.000000000E+20 1.204752907E+00 2.984246668E-11 4.333433834E-04 
019_340 019_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 9.363756055E-11 1.000000000E+20 1.208548986E+00 4.350921515E-11 5.047685594E-04 
019_340_SRH 019_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 9.356242848E-11 1.000000000E+20 1.208579434E+00 4.350714882E-11 5.049063166E-04 
