N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.020760000E-04 8.185200000E-05 5.025600000E-05 -1.077800000E-05 1.038950000E-04 1.080720000E-04 1.304690000E-04 1.814070000E-04 2.796840000E-04 4.542140000E-04 7.501070000E-04
1.600000000E+01 1.547507000E-03 1.360460000E-03 1.216531000E-03 1.121756000E-03 1.074793000E-03 1.073941000E-03 1.110926000E-03 1.167751000E-03 1.210964000E-03 1.176148000E-03 9.613880000E-04
1.700000000E+01 1.826770900E-02 1.658873100E-02 1.494883000E-02 1.346713600E-02 1.224507200E-02 1.136575100E-02 1.088785600E-02 1.084834900E-02 1.127273900E-02 1.217230700E-02 1.354729500E-02
1.549996187E+01 4.127820000E-04 3.675500000E-04 3.371830000E-04 3.179740000E-04 3.009990000E-04 2.683810000E-04 1.861240000E-04 5.939000000E-06 1.993640000E-04 2.052520000E-04 2.373260000E-04
1.649996187E+01 5.633755000E-03 4.995337000E-03 4.438263000E-03 3.992438000E-03 3.678059000E-03 3.507519000E-03 3.489610000E-03 3.620112000E-03 3.893661000E-03 4.292855000E-03 4.779837000E-03
1.674996808E+01 1.037736100E-02 9.309778000E-03 8.320082000E-03 7.469436000E-03 6.810973000E-03 6.385272000E-03 6.213149000E-03 6.308233000E-03 6.674912000E-03 7.307500000E-03 8.182062000E-03
1.624993176E+01 2.974500000E-03 2.618831000E-03 2.325695000E-03 2.108078000E-03 1.975580000E-03 1.930659000E-03 1.968597000E-03 2.081545000E-03 2.253157000E-03 2.443179000E-03 2.593416000E-03
1.574996808E+01 8.001090000E-04 7.061470000E-04 6.404680000E-04 6.020550000E-04 5.876310000E-04 5.884760000E-04 5.864510000E-04 5.487880000E-04 4.156280000E-04 1.072810000E-04 -4.211280000E-04
1.524993176E+01 2.110640000E-04 1.873060000E-04 1.668450000E-04 1.405420000E-04 8.991900000E-05 -1.584000000E-05 1.432800000E-04 1.490170000E-04 1.768690000E-04 2.378270000E-04 3.508440000E-04
