N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 340 1.800E-4 1.123204932E+00 1.125992187E+00
1.468000E+10 3.162E+15 340 1.800E-4 1.124448878E+00 1.126347640E+00
2.154000E+10 3.162E+15 340 1.800E-4 1.125566208E+00 1.126856724E+00
3.162000E+10 3.162E+15 340 1.800E-4 1.126708659E+00 1.127592187E+00
4.642000E+10 3.162E+15 340 1.800E-4 1.128012716E+00 1.128622941E+00
6.813000E+10 3.162E+15 340 1.800E-4 1.129726516E+00 1.130153279E+00
1.000000E+11 3.162E+15 340 1.800E-4 1.132031686E+00 1.132325816E+00
1.468000E+11 3.162E+15 340 1.800E-4 1.135216784E+00 1.135436610E+00
2.154000E+11 3.162E+15 340 1.800E-4 1.139434452E+00 1.139597475E+00
3.162000E+11 3.162E+15 340 1.800E-4 1.145073891E+00 1.145198225E+00
4.642000E+11 3.162E+15 340 1.800E-4 1.152358098E+00 1.152456035E+00
6.813000E+11 3.162E+15 340 1.800E-4 1.161235711E+00 1.161314418E+00
1.000000E+12 3.162E+15 340 1.800E-4 1.171461514E+00 1.171529640E+00
1.468000E+12 3.162E+15 340 1.800E-4 1.182109812E+00 1.182167318E+00
2.154000E+12 3.162E+15 340 1.800E-4 1.192261125E+00 1.192309992E+00
3.162000E+12 3.162E+15 340 1.800E-4 1.201061485E+00 1.201102952E+00
4.642000E+12 3.162E+15 340 1.800E-4 1.208136865E+00 1.208171814E+00
6.813000E+12 3.162E+15 340 1.800E-4 1.213671504E+00 1.213700788E+00
1.000000E+13 3.162E+15 340 1.800E-4 1.217915570E+00 1.217940095E+00
