fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc Pm FF Vm Im dev 
00L1 27792 300.01 38.646 3.544185912E-09 3.162684343E+00 7.628768002E+03 8.559474944E-05 3.981543274E+00 2.390129845E+03 0.000000000E+00 2.542177164E-04 4.924784369E-01 2.321666249E-04 4.379059949E-05 3.829956867E-01 2.849201165E-01 1.536943057E-04 2.398807337E-03 
00L2 31778 300.06 38.64 6.077513086E-10 2.852427975E+00 6.561163194E+03 8.751048595E-05 4.177320352E+00 2.396253710E+03 0.000000000E+00 2.555516957E-04 4.921441137E-01 2.305743942E-04 4.366033755E-05 3.847545087E-01 2.869010101E-01 1.521791002E-04 1.881681727E-03 
0L10 31942 300.03 38.643 7.998005256E-10 2.911100100E+00 6.654467542E+03 8.484815114E-05 3.971024295E+00 2.353429198E+03 0.000000000E+00 2.531045809E-04 4.940944231E-01 2.292832160E-04 4.380407537E-05 3.866627192E-01 2.890285828E-01 1.515562058E-04 1.678697933E-03 
0L11 31964 300.03 38.643 7.497178989E-10 2.911664183E+00 6.744616125E+03 8.937648081E-05 4.164351784E+00 2.397945797E+03 0.000000000E+00 2.533785501E-04 4.949061765E-01 2.291341431E-04 4.379282224E-05 3.861804219E-01 2.891423238E-01 1.514576686E-04 2.157077269E-03 
0L12 31982 300.03 38.643 5.578169946E-10 2.848380335E+00 6.654470738E+03 8.748512822E-05 4.154341367E+00 2.388985481E+03 0.000000000E+00 2.534859066E-04 4.942579971E-01 2.290965763E-04 4.380885162E-05 3.868918355E-01 2.888585857E-01 1.516619335E-04 2.519872415E-03 
0L13 32004 300.02 38.645 1.628291369E-09 3.045917941E+00 6.938679743E+03 8.361199280E-05 3.781506381E+00 2.328742382E+03 0.000000000E+00 2.513149816E-04 4.943946528E-01 2.288407580E-04 4.378560980E-05 3.870118473E-01 2.894653371E-01 1.512637411E-04 1.090745519E-03 
0L14 32022 300.02 38.645 1.114187426E-09 2.976066114E+00 6.818576020E+03 8.556252373E-05 3.928210656E+00 2.350605160E+03 0.000000000E+00 2.519289416E-04 4.943744324E-01 2.287121949E-04 4.374030832E-05 3.868445797E-01 2.893283957E-01 1.511787608E-04 3.392424535E-03 
0L15 32042 300.03 38.643 7.822612055E-10 2.916833253E+00 6.738679121E+03 8.777194653E-05 4.074518025E+00 2.384068973E+03 0.000000000E+00 2.525897322E-04 4.947037506E-01 2.286665089E-04 4.375183628E-05 3.867662066E-01 2.894624705E-01 1.511485624E-04 1.697014824E-03 
0L16 32062 300.02 38.645 4.962023729E-10 2.848850315E+00 6.515292030E+03 8.968242284E-05 4.201411450E+00 2.410152567E+03 0.000000000E+00 2.538745946E-04 4.951126642E-01 2.288224868E-04 4.375381085E-05 3.862007821E-01 2.897165123E-01 1.510228413E-04 1.327546245E-03 
0L17 32082 300.03 38.643 9.474887948E-10 2.937272154E+00 6.833838291E+03 8.413574975E-05 3.981707527E+00 2.342885936E+03 0.000000000E+00 2.516910226E-04 4.948413788E-01 2.284544361E-04 4.373995132E-05 3.869124383E-01 2.892149312E-01 1.512368367E-04 2.614051658E-03 
0L18 32102 300.02 38.645 5.453132646E-10 2.838098586E+00 6.500981335E+03 8.103716082E-05 3.940901113E+00 2.341874977E+03 0.000000000E+00 2.527884800E-04 4.946889417E-01 2.287054024E-04 4.377756024E-05 3.869393774E-01 2.895834056E-01 1.511742710E-04 1.470414613E-03 
0L19 32124 300.02 38.645 8.060797551E-10 2.919888545E+00 6.677048007E+03 8.494118002E-05 3.964002176E+00 2.352602126E+03 0.000000000E+00 2.521199037E-04 4.949603978E-01 2.284558918E-04 4.376396927E-05 3.870293401E-01 2.898096764E-01 1.510093445E-04 3.005998625E-03 
0L20 32142 300.02 38.645 2.061240814E-10 2.702280341E+00 6.338272554E+03 9.098975400E-05 4.459852396E+00 2.436305039E+03 0.000000000E+00 2.547545305E-04 4.954270583E-01 2.284103024E-04 4.373655990E-05 3.864997430E-01 2.896859769E-01 1.509792099E-04 1.024892861E-03 
0L21 32162 300.03 38.643 1.481883466E-09 3.027594373E+00 6.884388073E+03 8.268612291E-05 3.803200216E+00 2.318200607E+03 0.000000000E+00 2.508399139E-04 4.947697010E-01 2.282404810E-04 4.366407038E-05 3.866592891E-01 2.898595468E-01 1.506387175E-04 3.200903143E-03 
0L22 32182 300.03 38.643 5.857270734E-10 2.865619076E+00 6.635776188E+03 8.689071874E-05 4.098938829E+00 2.381783510E+03 0.000000000E+00 2.524607318E-04 4.950721143E-01 2.282463621E-04 4.374632181E-05 3.871410418E-01 2.899587505E-01 1.508708454E-04 1.829971011E-03 
0L23 32202 300.02 38.645 4.884335071E-10 2.840977539E+00 6.503032617E+03 8.742248255E-05 4.151575490E+00 2.385491701E+03 0.000000000E+00 2.532207268E-04 4.954203056E-01 2.284096713E-04 4.372854165E-05 3.864352207E-01 2.900725077E-01 1.507503830E-04 1.470993770E-03 
0L24 32222 300.02 38.645 9.449823165E-10 2.959682736E+00 6.726474856E+03 8.683561719E-05 3.952518585E+00 2.367555310E+03 0.000000000E+00 2.516940377E-04 4.950895470E-01 2.281436882E-04 4.371949734E-05 3.870641466E-01 2.903506258E-01 1.505748342E-04 2.067862744E-03 
