N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.407898900E-02 2.026624600E-02 1.724216800E-02 1.504468800E-02
1.600000000E+01 -3.164424000E-03 -4.167910000E-04 9.684800000E-05 2.225325000E-03
1.700000000E+01 6.570479200E-02 6.458872100E-02 6.382617500E-02 6.424461500E-02
1.549996187E+01 -1.482918110E-01 -1.454816710E-01 -1.437120660E-01 -1.416895630E-01
1.649996187E+01 4.805930300E-02 4.861880100E-02 4.852930900E-02 4.830953100E-02
1.674996808E+01 6.019371800E-02 5.849725500E-02 5.885154500E-02 5.870504900E-02
1.624993176E+01 3.061234400E-02 3.142205800E-02 3.175634200E-02 3.028524700E-02
1.574996808E+01 -8.541610400E-02 -7.751619100E-02 -7.031262200E-02 -6.565243800E-02
1.524993176E+01 7.301238000E-03 6.281099000E-03 5.589164000E-03 5.178442000E-03
