N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.157860100E-02 1.128505700E-02 1.143451200E-02 1.166872000E-02
1.600000000E+01 1.558453900E-02 1.599347200E-02 1.464117100E-02 1.551685200E-02
1.700000000E+01 6.019115500E-02 5.961804400E-02 5.913142100E-02 5.967528200E-02
1.549996187E+01 -1.157339570E-01 -1.145710540E-01 -1.140430760E-01 -1.141653640E-01
1.649996187E+01 4.492405400E-02 4.596082300E-02 4.621642400E-02 4.622103400E-02
1.674996808E+01 5.515386600E-02 5.416121100E-02 5.494408400E-02 5.495388500E-02
1.624993176E+01 3.318594600E-02 3.366051800E-02 3.378767900E-02 3.217917000E-02
1.574996808E+01 -2.299257900E-02 -2.376061000E-02 -2.277611700E-02 -2.259589000E-02
1.524993176E+01 -4.531125500E-02 -3.951827900E-02 -3.076223400E-02 -2.040091700E-02
