x N
1.6985048E+0 1.9859136E+21
1.6912948E+0 1.6071659E+21
1.6806303E+0 1.3135524E+21
1.6693042E+0 1.2589113E+21
1.6575310E+0 1.2513496E+21
1.6459045E+0 1.2320791E+21
1.6335914E+0 1.2023496E+21
1.6211925E+0 1.2082029E+21
1.6088118E+0 1.1966657E+21
1.5959778E+0 1.1830373E+21
1.5831049E+0 1.1743578E+21
1.5698676E+0 1.1724494E+21
1.5567356E+0 1.1579405E+21
1.5429360E+0 1.1626467E+21
1.5296837E+0 1.2014848E+21
1.5165279E+0 1.1759898E+21
1.5024600E+0 1.1662544E+21
1.4888323E+0 1.1893797E+21
1.4750489E+0 1.1915341E+21
1.4612161E+0 1.1998656E+21
1.4473650E+0 1.1845330E+21
1.4328997E+0 1.1537806E+21
1.4180023E+0 1.1760956E+21
1.4038030E+0 1.1894508E+21
1.3889271E+0 1.1958325E+21
1.3745859E+0 1.2033205E+21
1.3595761E+0 1.1834947E+21
1.3444195E+0 1.1819060E+21
1.3290275E+0 1.1933892E+21
1.3138193E+0 1.2032997E+21
1.2983226E+0 1.2014180E+21
1.2827011E+0 1.2035857E+21
1.2668812E+0 1.2052129E+21
1.2509106E+0 1.1843989E+21
1.2341102E+0 1.1753934E+21
1.2174520E+0 1.1587439E+21
1.1996888E+0 1.1344917E+21
1.1817884E+0 1.1311986E+21
1.1633738E+0 1.1167739E+21
1.1444216E+0 1.1225925E+21
1.1255958E+0 1.1357677E+21
