x N
1.3621758E+0 1.0881471E+21
1.3457035E+0 2.5004597E+21
1.3478504E+0 2.4379745E+21
1.3308271E+0 1.1468204E+21
1.3160756E+0 1.5039980E+21
1.3063526E+0 2.0250595E+21
1.2977360E+0 1.7210428E+21
1.2845829E+0 1.6832946E+21
1.2753235E+0 1.1763800E+21
1.2520521E+0 1.0814394E+21
1.2396318E+0 1.3882803E+21
1.2238100E+0 1.5467654E+21
1.2140543E+0 1.8924316E+21
1.2026701E+0 1.2086325E+21
1.1805131E+0 1.3219746E+21
1.1717443E+0 1.6267100E+21
1.1549617E+0 1.2870100E+21
1.1391045E+0 1.4298795E+21
1.1251876E+0 1.3193178E+21
1.1063366E+0 1.5661747E+21
1.0972994E+0 1.7416459E+21
1.0808534E+0 1.4823794E+21
1.0670432E+0 1.6048025E+21
1.0524993E+0 1.3712986E+21
1.0333401E+0 1.2670244E+21
1.0154504E+0 1.5401387E+21
1.0023785E+0 1.8007987E+21
9.8855129E-1 1.4492195E+21
9.6839011E-1 1.3609125E+21
9.5178988E-1 1.4494858E+21
9.3317118E-1 1.5015453E+21
9.1719952E-1 1.5002640E+21
8.9783307E-1 1.5770973E+21
8.8300792E-1 1.6858436E+21
8.6517207E-1 1.5594178E+21
8.4702609E-1 1.5501198E+21
8.2819051E-1 1.4650594E+21
8.0696602E-1 1.4316905E+21
7.8619091E-1 1.4534674E+21
7.6446495E-1 1.4523971E+21
7.4246848E-1 1.4642774E+21
