fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 26084 299.7 38.686 8.934384022E-02 1.316030151E-04 2.958954079E-06 4.630702872E-02 6.719197168E-05 2.516562788E-01 0.000000000E+00 
00L2 26206 299.84 38.668 8.936881618E-02 1.316291457E-04 2.986915033E-06 4.600993967E-02 6.813175656E-05 2.539129205E-01 0.000000000E+00 
00L3 26290 299.88 38.663 8.949639263E-02 1.325527363E-04 2.999200623E-06 4.639878778E-02 6.788144424E-05 2.528199201E-01 0.000000000E+00 
00L4 26380 299.93 38.656 8.919810238E-02 1.320666667E-04 2.981264380E-06 4.581260920E-02 6.826370512E-05 2.530764067E-01 0.000000000E+00 
00L5 26466 299.93 38.656 8.946824627E-02 1.313247525E-04 2.999875622E-06 4.612313700E-02 6.824775202E-05 2.553217035E-01 0.000000000E+00 
00L6 26552 299.95 38.654 8.935331383E-02 1.328557789E-04 2.986138181E-06 4.602519989E-02 6.809467718E-05 2.515467942E-01 0.000000000E+00 
00L7 26642 299.94 38.655 8.915245056E-02 1.322340000E-04 2.981839945E-06 4.584202127E-02 6.823229415E-05 2.529344051E-01 0.000000000E+00 
00L8 26726 299.96 38.652 8.945518494E-02 1.338182292E-04 2.996295863E-06 4.592601776E-02 6.843376238E-05 2.503017571E-01 0.000000000E+00 
00L9 26814 299.95 38.654 8.942377567E-02 1.322571429E-04 2.989235601E-06 4.613960738E-02 6.801375044E-05 2.527481624E-01 0.000000000E+00 
0L10 26902 299.96 38.652 8.913829136E-02 1.319666667E-04 2.987612280E-06 4.607276034E-02 6.804042564E-05 2.539777572E-01 0.000000000E+00 
0L11 26986 299.98 38.65 8.918450603E-02 1.324340000E-04 2.994046894E-06 4.596692076E-02 6.832675271E-05 2.534951709E-01 0.000000000E+00 
0L12 27104 300.03 38.643 7.986442566E-02 1.165990099E-04 2.367417922E-06 4.104039159E-02 5.986201314E-05 2.542299404E-01 0.000000000E+00 
0L13 27222 299.81 38.672 7.958318653E-02 1.168394581E-04 2.375489825E-06 4.107623096E-02 5.996947966E-05 2.554714165E-01 0.000000000E+00 
0L14 27310 299.83 38.669 7.989450722E-02 1.077209950E-04 2.365903006E-06 4.131592145E-02 5.954978367E-05 2.749031127E-01 0.000000000E+00 
0L15 27396 299.88 38.663 8.010942707E-02 1.168697030E-04 2.379866623E-06 4.139875479E-02 5.980511234E-05 2.541950283E-01 0.000000000E+00 
0L16 27486 299.92 38.658 8.023809605E-02 1.077740000E-04 2.396294181E-06 4.101314015E-02 6.053793199E-05 2.771057365E-01 0.000000000E+00 
0L17 27572 299.94 38.655 8.005180359E-02 1.179227979E-04 2.388471004E-06 4.105319700E-02 6.031086409E-05 2.530178012E-01 0.000000000E+00 
0L18 27656 299.98 38.65 8.005934868E-02 1.172973134E-04 2.395949798E-06 4.097039862E-02 6.057521897E-05 2.551394390E-01 0.000000000E+00 
0L19 27744 299.99 38.649 8.034062557E-02 1.169971429E-04 2.392226148E-06 4.098087287E-02 6.052122375E-05 2.545023330E-01 0.000000000E+00 
0L20 27832 300.01 38.646 8.052288303E-02 1.175455276E-04 2.390003393E-06 4.159704947E-02 5.989100687E-05 2.525068079E-01 0.000000000E+00 
0L21 27916 300.02 38.645 8.032106628E-02 1.171420918E-04 2.395773425E-06 4.113693643E-02 6.045206923E-05 2.546263256E-01 0.000000000E+00 
0L22 28006 300.02 38.645 8.031178532E-02 1.178024121E-04 2.406900853E-06 4.132404160E-02 6.048540972E-05 2.544044699E-01 0.000000000E+00 
0L23 28092 300 38.647 8.052869587E-02 1.188636269E-04 2.416133535E-06 4.130570745E-02 6.072905023E-05 2.524185626E-01 0.000000000E+00 
0L24 28182 300 38.647 8.066139221E-02 1.173917241E-04 2.419681671E-06 4.120929718E-02 6.091347282E-05 2.555377343E-01 0.000000000E+00 
0L25 28266 300.01 38.646 8.051120281E-02 1.176306500E-04 2.399998542E-06 4.141645827E-02 6.027490469E-05 2.534160785E-01 0.000000000E+00 
0L26 28352 300.01 38.646 8.063382778E-02 1.180173000E-04 2.421057743E-06 4.098508573E-02 6.117310712E-05 2.544146971E-01 0.000000000E+00 
0L27 28440 300.02 38.645 8.067344666E-02 1.179920792E-04 2.424077564E-06 4.137581706E-02 6.084790186E-05 2.546613552E-01 0.000000000E+00 
0L28 28526 300.03 38.643 8.090863953E-02 1.179800000E-04 2.425538747E-06 4.164812937E-02 6.060701712E-05 2.541001528E-01 0.000000000E+00 
