T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.239169760E+00 1.222018191E+00 1.715156900E-02 1.239159437E+00 1.222002655E+00 1.715678200E-02 1.032300000E-05 1.553600000E-05
295 1.237345818E+00 1.220285813E+00 1.706000500E-02 1.237336845E+00 1.220271967E+00 1.706487800E-02 8.973000000E-06 1.384600000E-05
300 1.235358443E+00 1.219335162E+00 1.602328100E-02 1.235350649E+00 1.219322734E+00 1.602791500E-02 7.794000000E-06 1.242800000E-05
305 1.232263373E+00 1.218846139E+00 1.341723400E-02 1.232256510E+00 1.218834903E+00 1.342160700E-02 6.863000000E-06 1.123600000E-05
310 1.226096828E+00 1.218236072E+00 7.860756000E-03 1.226090594E+00 1.218225660E+00 7.864934000E-03 6.234000000E-06 1.041200000E-05
315 1.213570923E+00 1.216476058E+00 -2.905135000E-03 1.213564926E+00 1.216465957E+00 -2.901031000E-03 5.997000000E-06 1.010100000E-05
320 1.188698075E+00 1.211968503E+00 -2.327042800E-02 1.188691834E+00 1.211957758E+00 -2.326592400E-02 6.241000000E-06 1.074500000E-05
325 1.144697129E+00 1.201012699E+00 -5.631557000E-02 1.144690078E+00 1.200999914E+00 -5.630983600E-02 7.051000000E-06 1.278500000E-05
330 1.072899938E+00 1.177437143E+00 -1.045372050E-01 1.072891720E+00 1.177420227E+00 -1.045285070E-01 8.218000000E-06 1.691600000E-05
335 1.023185680E+00 1.131026503E+00 -1.078408230E-01 1.023178934E+00 1.131003105E+00 -1.078241710E-01 6.746000000E-06 2.339800000E-05
340 1.024032775E+00 1.051074850E+00 -2.704207500E-02 1.024025915E+00 1.051043803E+00 -2.701788800E-02 6.860000000E-06 3.104700000E-05
