N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.094362028E+00 1.182551811E+00 1.203072722E+00 1.210241031E+00 1.213617690E+00 1.211047494E+00 1.204607593E+00 1.198438601E+00 1.194209899E+00
1.016672606E+01 1.094757796E+00 1.183845399E+00 1.205106570E+00 1.213114461E+00 1.217565211E+00 1.216399859E+00 1.211808779E+00 1.208135717E+00 1.206692922E+00
1.033324570E+01 1.095197745E+00 1.184803195E+00 1.206570767E+00 1.215190677E+00 1.220438152E+00 1.220342060E+00 1.217222445E+00 1.215656367E+00 1.216791749E+00
1.049996187E+01 1.095754042E+00 1.185547268E+00 1.207635246E+00 1.216697644E+00 1.222542592E+00 1.223274309E+00 1.221347477E+00 1.221585691E+00 1.225761552E+00
1.066670514E+01 1.096509647E+00 1.186176421E+00 1.208431782E+00 1.217813458E+00 1.224121771E+00 1.225525240E+00 1.224616095E+00 1.226468017E+00 1.233360417E+00
1.083333839E+01 1.097569494E+00 1.186775427E+00 1.209063822E+00 1.218678097E+00 1.225369712E+00 1.227362692E+00 1.227389532E+00 1.230763553E+00 1.240098426E+00
1.100000000E+01 1.099071593E+00 1.187423103E+00 1.209615437E+00 1.219404317E+00 1.226444559E+00 1.229007030E+00 1.229962239E+00 1.234825691E+00 1.246333171E+00
1.116672606E+01 1.101196310E+00 1.188198561E+00 1.210158928E+00 1.220087219E+00 1.227480130E+00 1.230604233E+00 1.232563013E+00 1.238885284E+00 1.252244600E+00
1.133324570E+01 1.104170433E+00 1.189184451E+00 1.210760754E+00 1.220812072E+00 1.228593856E+00 1.232393190E+00 1.235349422E+00 1.243044597E+00 1.257888369E+00
1.149996187E+01 1.108257555E+00 1.190464839E+00 1.211485047E+00 1.221659443E+00 1.229889840E+00 1.234427497E+00 1.238398454E+00 1.247292988E+00 1.263138423E+00
1.166670514E+01 1.113720713E+00 1.192114956E+00 1.212393745E+00 1.222706456E+00 1.231455075E+00 1.236766343E+00 1.241705316E+00 1.251550037E+00 1.268095780E+00
1.183333839E+01 1.120741222E+00 1.194180909E+00 1.213542925E+00 1.224023045E+00 1.233349803E+00 1.239443933E+00 1.245201714E+00 1.255723831E+00 1.272692596E+00
1.200000000E+01 1.129289486E+00 1.196653795E+00 1.214975984E+00 1.225663212E+00 1.235596201E+00 1.242405846E+00 1.248793788E+00 1.259757845E+00 1.276996033E+00
1.216672606E+01 1.138987535E+00 1.199453400E+00 1.216716624E+00 1.227654255E+00 1.238173976E+00 1.245575505E+00 1.252403773E+00 1.263648608E+00 1.281080266E+00
1.233324570E+01 1.149073433E+00 1.202443021E+00 1.218765741E+00 1.229990023E+00 1.241029742E+00 1.248876007E+00 1.255995769E+00 1.267437086E+00 1.285036761E+00
1.249996187E+01 1.158583029E+00 1.205481504E+00 1.221103827E+00 1.232634271E+00 1.244098816E+00 1.252257169E+00 1.259578709E+00 1.271188599E+00 1.288954714E+00
1.266670514E+01 1.166738316E+00 1.208481030E+00 1.223697177E+00 1.235535046E+00 1.247328984E+00 1.255706384E+00 1.263193252E+00 1.274974847E+00 1.292934699E+00
1.283333839E+01 1.173261616E+00 1.211426346E+00 1.226506148E+00 1.238643909E+00 1.250695191E+00 1.259243611E+00 1.266894237E+00 1.278862587E+00 1.297045467E+00
1.300000000E+01 1.178358609E+00 1.214342265E+00 1.229494997E+00 1.241930916E+00 1.254201030E+00 1.262907536E+00 1.270736840E+00 1.282949929E+00 1.301363166E+00
