N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.110644013E+00 1.188079493E+00 1.206655357E+00 1.213887976E+00 1.217453572E+00 1.215507101E+00 1.209749763E+00 1.203309802E+00 1.200716919E+00
1.016672606E+01 1.111045049E+00 1.189454299E+00 1.208786910E+00 1.216847978E+00 1.221446068E+00 1.220835483E+00 1.216813117E+00 1.212336068E+00 1.213255323E+00
1.033324570E+01 1.111419263E+00 1.190454403E+00 1.210324106E+00 1.218994599E+00 1.224353702E+00 1.224744500E+00 1.222072620E+00 1.219959349E+00 1.222730065E+00
1.049996187E+01 1.111830446E+00 1.191200539E+00 1.211433639E+00 1.220548712E+00 1.226471314E+00 1.227619311E+00 1.226009168E+00 1.225840066E+00 1.230213624E+00
1.066670514E+01 1.112342794E+00 1.191788159E+00 1.212245174E+00 1.221683262E+00 1.227859493E+00 1.229772208E+00 1.229032607E+00 1.230464010E+00 1.237077038E+00
1.083333839E+01 1.113030849E+00 1.192295491E+00 1.212859934E+00 1.222533963E+00 1.229122057E+00 1.231454750E+00 1.231482759E+00 1.234289240E+00 1.242916636E+00
1.100000000E+01 1.113989053E+00 1.192790911E+00 1.213358304E+00 1.223208705E+00 1.230069999E+00 1.232871986E+00 1.233639242E+00 1.237738819E+00 1.248367467E+00
1.116672606E+01 1.115341148E+00 1.193339375E+00 1.213806848E+00 1.223796122E+00 1.230979511E+00 1.234195039E+00 1.235729961E+00 1.241126055E+00 1.253554724E+00
1.133324570E+01 1.117247967E+00 1.194007429E+00 1.214264434E+00 1.224373272E+00 1.231865703E+00 1.235569686E+00 1.237933074E+00 1.244608200E+00 1.258621499E+00
1.149996187E+01 1.119910282E+00 1.194865725E+00 1.214787034E+00 1.225011900E+00 1.232826515E+00 1.237118960E+00 1.240371260E+00 1.248254081E+00 1.263514258E+00
1.166670514E+01 1.123558957E+00 1.195987004E+00 1.215430668E+00 1.225782659E+00 1.233993908E+00 1.238938617E+00 1.243102817E+00 1.252055745E+00 1.268224911E+00
1.183333839E+01 1.128420078E+00 1.197437147E+00 1.216251812E+00 1.226756052E+00 1.235432779E+00 1.241087029E+00 1.246119785E+00 1.255930706E+00 1.272709971E+00
1.200000000E+01 1.134641530E+00 1.199258031E+00 1.217304516E+00 1.227999052E+00 1.237195317E+00 1.243576463E+00 1.249363307E+00 1.259798091E+00 1.276964523E+00
1.216672606E+01 1.142179970E+00 1.201446148E+00 1.218634988E+00 1.229567312E+00 1.239323892E+00 1.246374685E+00 1.252755007E+00 1.263611278E+00 1.281031595E+00
1.233324570E+01 1.150686887E+00 1.203940200E+00 1.220275561E+00 1.231495153E+00 1.241804747E+00 1.249421569E+00 1.256230961E+00 1.267370462E+00 1.284983008E+00
1.249996187E+01 1.159491355E+00 1.206635229E+00 1.222240792E+00 1.233788123E+00 1.244599902E+00 1.252654868E+00 1.259762390E+00 1.271113714E+00 1.288899889E+00
1.266670514E+01 1.167771952E+00 1.209426148E+00 1.224526762E+00 1.236423453E+00 1.247657895E+00 1.256032412E+00 1.263357897E+00 1.274899116E+00 1.292859991E+00
1.283333839E+01 1.174892069E+00 1.212252540E+00 1.227112895E+00 1.239360118E+00 1.250933421E+00 1.259542049E+00 1.267052442E+00 1.278788783E+00 1.296947750E+00
1.300000000E+01 1.180649857E+00 1.215108943E+00 1.229966523E+00 1.242554406E+00 1.254400948E+00 1.263198328E+00 1.270892056E+00 1.282837382E+00 1.301277050E+00
