fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc Pm FF Vm Im dev 
0UL1 9:23 302.5 38.33 1.000E+000 1.606E+000 1.091E-010 6.927E+002 2.818E+000 5.723E-006 1.817E-004 1.117E-001 1.813E-004 5.273E-006 2.603E-001 5.720E-002 9.202E-005 1.212E-003 
0UL2 9:51 306 37.89 1.000E+000 1.667E+000 1.982E-010 7.222E+002 2.831E+000 7.144E-006 1.842E-004 1.144E-001 1.838E-004 5.527E-006 2.630E-001 5.890E-002 9.369E-005 1.811E-003 
0UL3 10:10 308.9 37.53 1.000E+000 1.598E+000 2.885E-010 7.030E+002 2.653E+000 6.067E-006 1.873E-004 1.144E-001 1.869E-004 5.620E-006 2.628E-001 5.890E-002 9.526E-005 3.457E-003 
0UL4 10:32 311 37.28 1.000E+000 1.679E+000 4.244E-010 7.367E+002 2.734E+000 7.957E-006 1.863E-004 1.150E-001 1.858E-004 5.669E-006 2.654E-001 5.960E-002 9.496E-005 7.162E-004 
0UL5 10:49 313.2 37.02 1.000E+000 1.651E+000 5.721E-010 7.278E+002 2.647E+000 7.637E-006 1.876E-004 1.145E-001 1.871E-004 5.691E-006 2.657E-001 5.930E-002 9.581E-005 1.794E-003 
0UL6 11:15 315.8 36.71 1.000E+000 1.708E+000 8.572E-010 7.496E+002 2.664E+000 9.077E-006 1.858E-004 1.135E-001 1.854E-004 5.632E-006 2.676E-001 5.910E-002 9.514E-005 2.022E-003 
0UL8 11:59 321.1 36.11 1.000E+000 1.662E+000 1.880E-009 7.721E+002 2.639E+000 1.168E-005 1.878E-004 1.121E-001 1.874E-004 5.702E-006 2.714E-001 5.880E-002 9.680E-005 7.508E-004 
0UL9 12:17 324.6 35.72 1.000E+000 1.712E+000 3.092E-009 7.850E+002 2.629E+000 1.380E-005 1.880E-004 1.100E-001 1.875E-004 5.641E-006 2.735E-001 5.790E-002 9.726E-005 2.241E-003 
UL11 12:56 329.7 35.17 1.000E+000 1.709E+000 6.556E-009 7.971E+002 2.604E+000 1.747E-005 1.882E-004 1.057E-001 1.877E-004 5.479E-006 2.762E-001 5.590E-002 9.783E-005 8.950E-004 
UL12 13:18 332.6 34.86 1.000E+000 1.629E+000 9.830E-009 8.116E+002 2.603E+000 2.033E-005 1.858E-004 1.022E-001 1.854E-004 5.258E-006 2.776E-001 5.410E-002 9.700E-005 7.836E-004 
