Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.289387795E+00 1.219190364E+00 7.019743100E-02 1.252941909E+00 1.205850393E+00 4.709151600E-02 3.644588600E-02 1.333997100E-02
1.468000E+10 1.289514052E+00 1.219733519E+00 6.978053300E-02 1.258992207E+00 1.210043153E+00 4.894905400E-02 3.052184500E-02 9.690366000E-03
2.154000E+10 1.289697975E+00 1.220477154E+00 6.922082100E-02 1.264353819E+00 1.213557070E+00 5.079674900E-02 2.534415600E-02 6.920084000E-03
3.162000E+10 1.289965166E+00 1.221456300E+00 6.850886600E-02 1.269243496E+00 1.216558201E+00 5.268529500E-02 2.072167000E-02 4.898099000E-03
4.642000E+10 1.290351677E+00 1.222770174E+00 6.758150300E-02 1.273746162E+00 1.219289922E+00 5.445624000E-02 1.660551500E-02 3.480252000E-03
6.813000E+10 1.290907266E+00 1.224437031E+00 6.647023500E-02 1.277882084E+00 1.221957287E+00 5.592479700E-02 1.302518200E-02 2.479744000E-03
1.000000E+11 1.291698755E+00 1.226506438E+00 6.519231700E-02 1.281678163E+00 1.224716719E+00 5.696144400E-02 1.002059200E-02 1.789719000E-03
1.468000E+11 1.292812263E+00 1.228997758E+00 6.381450500E-02 1.285215553E+00 1.227678327E+00 5.753722600E-02 7.596710000E-03 1.319431000E-03
2.154000E+11 1.294352332E+00 1.231867717E+00 6.248461500E-02 1.288640901E+00 1.230870268E+00 5.777063300E-02 5.711431000E-03 9.974490000E-04
3.162000E+11 1.296434937E+00 1.235094628E+00 6.134030900E-02 1.292147084E+00 1.234316859E+00 5.783022500E-02 4.287853000E-03 7.777690000E-04
4.642000E+11 1.299171605E+00 1.238646279E+00 6.052532600E-02 1.295936815E+00 1.238021884E+00 5.791493100E-02 3.234790000E-03 6.243950000E-04
6.813000E+11 1.302644638E+00 1.242494882E+00 6.014975600E-02 1.300180721E+00 1.241981273E+00 5.819944800E-02 2.463917000E-03 5.136090000E-04
1.000000E+12 1.306879575E+00 1.246655013E+00 6.022456200E-02 1.304979949E+00 1.246224569E+00 5.875538000E-02 1.899626000E-03 4.304440000E-04
1.468000E+12 1.311828092E+00 1.251139600E+00 6.068849200E-02 1.310345517E+00 1.250774438E+00 5.957107900E-02 1.482575000E-03 3.651620000E-04
2.154000E+12 1.317374637E+00 1.255920996E+00 6.145364100E-02 1.316205446E+00 1.255609731E+00 6.059571500E-02 1.169191000E-03 3.112650000E-04
3.162000E+12 1.323367925E+00 1.261046649E+00 6.232127600E-02 1.322438840E+00 1.260780156E+00 6.165868400E-02 9.290850000E-04 2.664930000E-04
4.642000E+12 1.329660206E+00 1.266495029E+00 6.316517700E-02 1.328918482E+00 1.266266925E+00 6.265155700E-02 7.417240000E-04 2.281040000E-04
6.813000E+12 1.336131921E+00 1.272259783E+00 6.387213800E-02 1.335538568E+00 1.272065184E+00 6.347338400E-02 5.933530000E-04 1.945990000E-04
1.000000E+13 1.342693774E+00 1.278317712E+00 6.437606200E-02 1.342219175E+00 1.278152378E+00 6.406679700E-02 4.745990000E-04 1.653340000E-04
