fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 8:32:16 296.9 39.05 1.000E+000 9.900E-001 2.418E-006 3.720E+003 3.118E+000 6.484E-009 2.012E-003 
0002 8:35:10 297 39.04 1.000E+000 9.900E-001 2.541E-006 3.720E+003 3.116E+000 6.561E-009 2.069E-003 
0003 8:40:08 297 39.04 1.000E+000 9.900E-001 2.400E-006 3.720E+003 3.131E+000 6.480E-009 2.111E-003 
0004 8:43:12 296.9 39.05 1.000E+000 9.900E-001 2.645E-006 3.720E+003 3.100E+000 6.607E-009 2.132E-003 
0005 8:46:26 296.9 39.05 1.000E+000 9.900E-001 2.540E-006 3.720E+003 3.111E+000 6.550E-009 2.090E-003 
0006 8:49:20 296.9 39.05 1.000E+000 9.900E-001 2.538E-006 3.720E+003 3.114E+000 6.530E-009 1.907E-003 
0007 8:53:32 297 39.04 1.000E+000 9.900E-001 2.570E-006 3.720E+003 3.118E+000 6.592E-009 2.061E-003 
0008 8:56:58 296.9 39.05 1.000E+000 9.900E-001 2.506E-006 3.720E+003 3.105E+000 6.637E-009 2.047E-003 
0009 9:01:08 297 39.04 1.000E+000 9.900E-001 2.436E-006 3.720E+003 3.119E+000 6.545E-009 2.014E-003 
0010 9:04:40 297.1 39.02 1.000E+000 9.900E-001 2.583E-006 3.720E+003 3.098E+000 6.720E-009 2.027E-003 
0011 9:13:00 297 39.04 1.000E+000 9.900E-001 2.523E-006 3.720E+003 3.115E+000 6.609E-009 2.018E-003 
0012 9:15:06 297 39.04 1.000E+000 9.900E-001 2.544E-006 3.720E+003 3.110E+000 6.644E-009 1.984E-003 
0013 9:18:06 297 39.04 1.000E+000 9.900E-001 2.566E-006 3.720E+003 3.106E+000 6.698E-009 2.082E-003 
