X Y Xfit Yfit
1.1481600E+1 1.1724700E+2 1.3344613E+1 1.1309473E+2
1.2617200E+1 1.2839800E+2 1.3919529E+1 1.2445062E+2
1.3761000E+1 1.4065500E+2 1.4611430E+1 1.3693285E+2
1.5052100E+1 1.5409100E+2 1.5443172E+1 1.5064896E+2
1.6441700E+1 1.6888200E+2 1.6441700E+1 1.6571557E+2
1.7954600E+1 1.8506000E+2 1.7638629E+1 1.8225881E+2
1.9754200E+1 2.0273900E+2 1.9070852E+1 2.0041470E+2
2.1702300E+1 2.2221800E+2 2.0781146E+1 2.2032953E+2
2.4063300E+1 2.4354100E+2 2.2818746E+1 2.4215999E+2
2.6593600E+1 2.6689900E+2 2.5239830E+1 2.6607343E+2
2.9557000E+1 2.9240100E+2 2.8107871E+1 2.9224785E+2
3.2875300E+1 3.2048200E+2 3.1493759E+1 3.2087197E+2
3.6499100E+1 3.5108700E+2 3.5475647E+1 3.5214527E+2
4.0987300E+1 3.8456900E+2 4.0138418E+1 3.8627815E+2
4.6025000E+1 4.2120300E+2 4.5572741E+1 4.2349238E+2
5.1873700E+1 4.6134500E+2 5.1873700E+1 4.6402204E+2
5.8150000E+1 5.0496300E+2 5.9139051E+1 5.0811515E+2
6.5785800E+1 5.5260600E+2 6.7467253E+1 5.5603620E+2
7.4521700E+1 6.0470200E+2 7.6955584E+1 6.0807003E+2
8.4322700E+1 6.6151600E+2 8.7698672E+1 6.6452699E+2
9.5474700E+1 7.2314100E+2 9.9787926E+1 7.2574926E+2
1.0828300E+2 7.9044100E+2 1.1331253E+2 7.9211907E+2
1.2324100E+2 8.6315200E+2 1.2836223E+2 8.6406691E+2
1.3949900E+2 9.4208100E+2 1.4503258E+2 9.4208100E+2
1.5828900E+2 1.0289400E+3 1.6343264E+2 1.0267158E+3
1.7915800E+2 1.1221200E+3 1.8369514E+2 1.1186004E+3
2.0249000E+2 1.2239900E+3 2.0598881E+2 1.2184441E+3
2.2818400E+2 1.3333900E+3 2.3053255E+2 1.3270418E+3
2.5778600E+2 1.4529500E+3 2.5761090E+2 1.4452761E+3
2.9080300E+2 1.5805600E+3 2.8759063E+2 1.5741178E+3
3.2573800E+2 1.7204800E+3 3.2093822E+2 1.7146246E+3
3.6572800E+2 1.8722000E+3 3.5823837E+2 1.8679382E+3
4.0949400E+2 2.0372900E+3 4.0021393E+2 2.0352791E+3
4.5871800E+2 2.2179400E+3 4.4774766E+2 2.2179400E+3
