X Y Xfit Yfit
1.2392600E+1 1.0137700E+2 1.2817794E+1 1.0030265E+2
1.3511500E+1 1.1087100E+2 1.3779705E+1 1.0989441E+2
1.4721100E+1 1.2129100E+2 1.4857746E+1 1.2039931E+2
1.6029600E+1 1.3267000E+2 1.6067707E+1 1.3190320E+2
1.7467900E+1 1.4516100E+2 1.7427771E+1 1.4449972E+2
1.8958900E+1 1.5882900E+2 1.8958900E+1 1.5829092E+2
2.0784500E+1 1.7382200E+2 2.0685274E+1 1.7338790E+2
2.2732800E+1 1.9026700E+2 2.2634800E+1 1.8991151E+2
2.4989100E+1 2.0824700E+2 2.4839695E+1 2.0799297E+2
2.7493400E+1 2.2791300E+2 2.7337137E+1 2.2777463E+2
3.0326600E+1 2.4958000E+2 3.0170004E+1 2.4941059E+2
3.3472100E+1 2.7306600E+2 3.3387684E+1 2.7306734E+2
3.7126500E+1 2.9879700E+2 3.7046958E+1 2.9892436E+2
4.1270200E+1 3.2701500E+2 4.1212933E+1 3.2717459E+2
4.5960000E+1 3.5784200E+2 4.5960000E+1 3.5802480E+2
5.1423100E+1 3.9147000E+2 5.1372778E+1 3.9169589E+2
5.7381100E+1 4.2808400E+2 5.7546967E+1 4.2842297E+2
6.4393600E+1 4.6822800E+2 6.4590013E+1 4.6845525E+2
7.2365300E+1 5.1194600E+2 7.2621522E+1 5.1205595E+2
8.1639400E+1 5.5921700E+2 8.1773218E+1 5.5950205E+2
9.1629100E+1 6.1069200E+2 9.2188317E+1 6.1108402E+2
1.0347300E+2 6.6699700E+2 1.0402030E+2 6.6710638E+2
1.1665700E+2 7.2766800E+2 1.1743074E+2 7.2788813E+2
1.3186900E+2 7.9357400E+2 1.3258662E+2 7.9376523E+2
1.4914200E+2 8.6504000E+2 1.4965695E+2 8.6509405E+2
1.6813000E+2 9.4261100E+2 1.6880955E+2 9.4225763E+2
1.9048200E+2 1.0259600E+3 1.9020862E+2 1.0256743E+3
2.1383400E+2 1.1163200E+3 2.1401440E+2 1.1158095E+3
2.4103700E+2 1.2131900E+3 2.4038630E+2 1.2131900E+3
2.6949100E+2 1.3182500E+3 2.6949100E+2 1.3184204E+3
3.0326400E+2 1.4313800E+3 3.0151661E+2 1.4321989E+3
3.3826800E+2 1.5556900E+3 3.3669346E+2 1.5553317E+3
3.7653700E+2 1.6865600E+3 3.7532091E+2 1.6887422E+3
4.2124100E+2 1.8324400E+3 4.1779896E+2 1.8334747E+3
4.6789800E+2 1.9865600E+3 4.6466238E+2 1.9906896E+3
5.1790800E+2 2.1602000E+3 5.1661519E+2 2.1616505E+3
5.7882100E+2 2.3403400E+3 5.7456365E+2 2.3477053E+3
6.4247000E+2 2.5413700E+3 6.3964682E+2 2.5502598E+3
7.1284400E+2 2.7638900E+3 7.1326466E+2 2.7707475E+3
7.9476900E+2 2.9986300E+3 7.9710446E+2 3.0105950E+3
8.8849000E+2 3.2616500E+3 8.9316652E+2 3.2711818E+3
1.0037900E+3 3.5444900E+3 1.0037900E+3 3.5537944E+3
1.1344900E+3 3.8420400E+3 1.1316784E+3 3.8595708E+3
1.2732800E+3 4.1784100E+3 1.2799237E+3 4.1894338E+3
1.4344600E+3 4.5325400E+3 1.4520265E+3 4.5440078E+3
1.6212200E+3 4.9232500E+3 1.6519062E+3 4.9235186E+3
1.8666500E+3 5.3316700E+3 1.8838970E+3 5.3276729E+3
2.1117100E+3 5.7739100E+3 2.1527189E+3 5.7555167E+3
2.4453700E+3 6.2290100E+3 2.4634151E+3 6.2052763E+3
2.8019200E+3 6.7073300E+3 2.8212443E+3 6.6741880E+3
3.2303400E+3 7.2004300E+3 3.2315132E+3 7.1583236E+3
3.7061100E+3 7.7172100E+3 3.6993444E+3 7.6524361E+3
4.2293700E+3 8.2472100E+3 4.2293700E+3 8.1498443E+3
4.8517300E+3 8.7809500E+3 4.8253482E+3 8.6423834E+3
5.5399700E+3 9.2330200E+3 5.4897301E+3 9.1204675E+3
6.3262700E+3 9.6880000E+3 6.2231900E+3 9.5732836E+3
7.1803400E+3 1.0087700E+4 7.0241806E+3 9.9891550E+3
8.1133900E+3 1.0431200E+4 7.8885607E+3 1.0356070E+4
9.0815100E+3 1.0696200E+4 8.8093855E+3 1.0662370E+4
1.0059500E+4 1.0801000E+4 9.7769069E+3 1.0897536E+4
1.1077100E+4 1.0881200E+4 1.0778847E+4 1.1052993E+4
1.2088500E+4 1.0860600E+4 1.1800937E+4 1.1122827E+4
1.3151200E+4 1.0655000E+4 1.2827704E+4 1.1104318E+4
1.4088200E+4 1.0492900E+4 1.3843393E+4 1.0998181E+4
