X Y Xfit Yfit
1.5878400E+1 6.5842100E+1 1.8449247E+1 5.9476573E+1
1.7250900E+1 7.1490800E+1 1.9112112E+1 6.5378679E+1
1.8686900E+1 7.7643800E+1 1.9905126E+1 7.1846344E+1
2.0267100E+1 8.4327100E+1 2.0852210E+1 7.8928179E+1
2.1981100E+1 9.1710400E+1 2.1981100E+1 8.6675507E+1
2.3757700E+1 9.9835000E+1 2.3323756E+1 9.5142155E+1
2.5837000E+1 1.0844800E+2 2.4916739E+1 1.0438415E+2
2.8154200E+1 1.1784500E+2 2.6801539E+1 1.1445931E+2
3.0709400E+1 1.2808700E+2 2.9024809E+1 1.2542673E+2
3.3575900E+1 1.3924200E+2 3.1638473E+1 1.3734623E+2
3.6714400E+1 1.5139100E+2 3.4699657E+1 1.5027768E+2
4.0215800E+1 1.6453300E+2 3.8270421E+1 1.6428035E+2
4.4169800E+1 1.7887000E+2 4.2417239E+1 1.7941233E+2
4.8522800E+1 1.9431100E+2 4.7210238E+1 1.9573008E+2
5.3515700E+1 2.1111200E+2 5.2722201E+1 2.1328818E+2
5.9027400E+1 2.2937900E+2 5.9027400E+1 2.3213952E+2
6.5272800E+1 2.4897800E+2 6.6200347E+1 2.5233584E+2
7.2331100E+1 2.7044300E+2 7.4314605E+1 2.7392879E+2
8.0431900E+1 2.9346200E+2 8.3441874E+1 2.9697164E+2
8.9419000E+1 3.1838400E+2 9.3651508E+1 3.2152134E+2
9.9634800E+1 3.4494500E+2 1.0501065E+2 3.4764100E+2
1.1100300E+2 3.7377900E+2 1.1758527E+2 3.7540272E+2
1.2408300E+2 4.0442700E+2 1.3144197E+2 4.0489005E+2
1.3889400E+2 4.3718600E+2 1.4665088E+2 4.3620050E+2
1.5546100E+2 4.7237000E+2 1.6328924E+2 4.6944718E+2
1.7387000E+2 5.0980600E+2 1.8144587E+2 5.0475979E+2
1.9455400E+2 5.4930900E+2 2.0122596E+2 5.4228445E+2
2.1760600E+2 5.9111300E+2 2.2275631E+2 5.8218262E+2
