fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 7:09:44 295 39.3 1.000E+000 3.400E-001 2.687E-006 1.269E+004 2.765E+000 8.663E-009 1.146E-003 
0T02 7:11:32 295 39.3 1.000E+000 3.400E-001 2.718E-006 1.244E+004 2.759E+000 8.737E-009 1.074E-003 
0T03 7:13:38 295 39.3 1.000E+000 3.400E-001 2.730E-006 1.204E+004 2.748E+000 8.861E-009 1.141E-003 
0T11 9:29:46 295.2 39.28 1.000E+000 3.400E-001 2.853E-006 1.166E+004 2.759E+000 8.701E-009 1.173E-003 
0T12 9:32:56 295.2 39.28 1.000E+000 3.400E-001 2.876E-006 1.165E+004 2.764E+000 8.624E-009 1.133E-003 
0T13 9:34:52 295.1 39.29 1.000E+000 3.400E-001 2.869E-006 1.162E+004 2.765E+000 8.579E-009 1.153E-003 
0T14 9:38:02 295.1 39.29 1.000E+000 3.400E-001 2.887E-006 1.172E+004 2.765E+000 8.595E-009 1.099E-003 
0T15 9:40:36 295.1 39.29 1.000E+000 3.400E-001 2.793E-006 1.198E+004 2.774E+000 8.504E-009 1.154E-003 
0T16 9:43:18 295.1 39.29 1.000E+000 3.400E-001 2.857E-006 1.195E+004 2.769E+000 8.558E-009 1.386E-003 
0T17 9:46:46 295.1 39.29 1.000E+000 3.400E-001 2.870E-006 1.176E+004 2.766E+000 8.619E-009 1.130E-003 
0T18 9:51:30 295.1 39.29 1.000E+000 3.400E-001 2.854E-006 1.196E+004 2.770E+000 8.582E-009 1.125E-003 
0T19 9:54:28 295 39.3 1.000E+000 3.400E-001 2.882E-006 1.192E+004 2.768E+000 8.539E-009 1.154E-003 
0T20 9:58:50 294.9 39.32 1.000E+000 3.400E-001 2.802E-006 1.195E+004 2.771E+000 8.470E-009 1.102E-003 
0T21 10:03:52 295.1 39.29 1.000E+000 3.400E-001 2.852E-006 1.196E+004 2.768E+000 8.611E-009 1.158E-003 
0T22 10:07:54 295.2 39.28 1.000E+000 3.400E-001 2.797E-006 1.217E+004 2.773E+000 8.562E-009 1.144E-003 
0T23 10:11:40 295.2 39.28 1.000E+000 3.400E-001 2.864E-006 1.206E+004 2.771E+000 8.597E-009 1.103E-003 
0T24 10:16:40 295 39.3 1.000E+000 3.400E-001 2.799E-006 1.197E+004 2.769E+000 8.534E-009 1.111E-003 
0T25 10:23:00 294.9 39.32 1.000E+000 3.400E-001 2.765E-006 1.200E+004 2.772E+000 8.493E-009 1.138E-003 
0T26 10:28:12 295.1 39.29 1.000E+000 3.400E-001 2.825E-006 1.217E+004 2.773E+000 8.598E-009 1.147E-003 
0T27 10:32:54 295.1 39.29 1.000E+000 3.400E-001 2.863E-006 1.192E+004 2.766E+000 8.650E-009 1.090E-003 
0T28 10:36:52 295.1 39.29 1.000E+000 3.400E-001 2.880E-006 1.198E+004 2.768E+000 8.631E-009 1.090E-003 
0T29 10:42:10 295 39.3 1.000E+000 3.400E-001 2.869E-006 1.186E+004 2.767E+000 8.618E-009 1.114E-003 
0T30 10:48:16 295 39.3 1.000E+000 3.400E-001 2.856E-006 1.212E+004 2.770E+000 8.577E-009 1.101E-003 
0T31 10:57:56 295.2 39.28 1.000E+000 3.400E-001 2.884E-006 1.196E+004 2.765E+000 8.718E-009 1.072E-003 
0T32 11:04:52 295.2 39.28 1.000E+000 3.400E-001 2.907E-006 1.175E+004 2.766E+000 8.737E-009 1.077E-003 
0T33 11:11:30 295 39.3 1.000E+000 3.400E-001 2.894E-006 1.199E+004 2.767E+000 8.622E-009 1.107E-003 
0T34 11:22:12 295 39.3 1.000E+000 3.400E-001 2.871E-006 1.206E+004 2.767E+000 8.637E-009 1.070E-003 
0T35 11:31:34 295.1 39.29 1.000E+000 3.400E-001 2.882E-006 1.209E+004 2.770E+000 8.651E-009 1.111E-003 
