i1.dat - 3.5.2024  :34408000
T=295.95

i2.dat - 3.5.2024  :34442000
T=295.93

i3.dat - 3.5.2024  :34472000
T=295.91

i4.dat - 3.5.2024  :34502000
T=295.89

rrm1V2n1.dat - 3.5.2024  :38960000
T=295.64 f=1000000 Vb=-1.2 Vm=0.01 Im=10

rrm1Vn1.dat - 3.5.2024  :39100000
T=295.66 f=1000000 Vb=-1 Vm=0.01 Im=10

rrm0V8n1.dat - 3.5.2024  :39242000
T=295.69 f=1000000 Vb=-0.8 Vm=0.01 Im=10

rrm0V6n1.dat - 3.5.2024  :39384000
T=295.70 f=1000000 Vb=-0.6 Vm=0.01 Im=10

rrm0V4n1.dat - 3.5.2024  :39524000
T=295.72 f=1000000 Vb=-0.4 Vm=0.01 Im=10

rrm0V2n1.dat - 3.5.2024  :39666000
T=295.73 f=1000000 Vb=-0.2 Vm=0.01 Im=10

rr2V22E-16n1.dat - 3.5.2024  :39806000
T=295.75 f=1000000 Vm=0.01 Im=10

rr0V2n1.dat - 3.5.2024  :39948000
T=295.77 f=1000000 Vb=0.2 Vm=0.01 Im=10

rr0V4n1.dat - 3.5.2024  :40088000
T=295.78 f=1000000 Vb=0.4 Vm=0.01 Im=10

cpg0Vn1.dat - 3.5.2024  :40458000
T=295.78 f=1000000 Vm=0.01 Im=10

cpg0V4n1.dat - 3.5.2024  :40712000
T=295.73 f=1000000 Vb=0.4 Vm=0.01 Im=10

cprpf1Mn1.dat - 3.5.2024  :40830000
T=295.77 f=1000000 Vm=0.01 Im=10

cprp100fn1.dat - 3.5.2024  :40924000
T=295.81 f=100000 Vm=0.01 Im=10

cprp10fn1.dat - 3.5.2024  :41020000
T=295.83 f=10000 Vm=0.01 Im=10

cprpf1Mn2.dat - 3.5.2024  :41124000
T=295.85 f=1000000 Vm=0.01 Im=10

cprp100fn2.dat - 3.5.2024  :41218000
T=295.87 f=100000 Vm=0.01 Im=10

cprp10fn2.dat - 3.5.2024  :41314000
T=295.89 f=10000 Vm=0.01 Im=10

cprpf1Mn3.dat - 3.5.2024  :41466000
T=295.92 f=1000000 Vm=0.01 Im=10

cprp100fn3.dat - 3.5.2024  :41560000
T=295.94 f=100000 Vm=0.01 Im=10

cprp10fn3.dat - 3.5.2024  :41656000
T=295.97 f=10000 Vm=0.01 Im=10

cprpf1Mn4.dat - 3.5.2024  :41756000
T=295.98 f=1000000 Vm=0.01 Im=10

cprp100fn4.dat - 3.5.2024  :41850000
T=296.00 f=100000 Vm=0.01 Im=10

cprp10fn4.dat - 3.5.2024  :41944000
T=296.01 f=10000 Vm=0.01 Im=10

