Ew Nt
4.4657839E-1 3.2363263E+15
4.4386129E-1 2.8695535E+15
4.4114417E-1 2.6197699E+15
4.3842704E-1 2.4423694E+15
4.3570992E-1 2.2945265E+15
4.3299280E-1 2.1454037E+15
4.3027568E-1 1.9829489E+15
4.2755856E-1 1.8133556E+15
4.2484144E-1 1.6523672E+15
4.2212433E-1 1.5141353E+15
4.1940720E-1 1.4046803E+15
4.1669008E-1 1.3219304E+15
4.1397297E-1 1.2594676E+15
4.1125585E-1 1.2109276E+15
4.0853872E-1 1.1731059E+15
4.0582161E-1 1.1465925E+15
4.0310449E-1 1.1337388E+15
4.0038737E-1 1.1357192E+15
3.9767025E-1 1.1514481E+15
3.9495313E-1 1.1794322E+15
3.9223601E-1 1.2208156E+15
3.8951889E-1 1.2806368E+15
3.8680177E-1 1.3657563E+15
3.8408465E-1 1.4806568E+15
3.8136753E-1 1.6242780E+15
3.7865041E-1 1.7905570E+15
3.7593329E-1 1.9724084E+15
3.7321618E-1 2.1659765E+15
3.7049906E-1 2.3720307E+15
3.6778194E-1 2.5940378E+15
3.6506482E-1 2.8348838E+15
3.6234770E-1 3.0943994E+15
3.5963058E-1 3.3686224E+15
3.5691346E-1 3.6507507E+15
3.5419634E-1 3.9331385E+15
3.5147922E-1 4.2090442E+15
3.4876210E-1 4.4727709E+15
3.4604498E-1 4.7181282E+15
3.4332786E-1 4.9369085E+15
3.4061074E-1 5.1193054E+15
3.3789362E-1 5.2563555E+15
3.3517650E-1 5.3425689E+15
3.3245938E-1 5.3769442E+15
3.2974227E-1 5.3621797E+15
3.2702514E-1 5.3032235E+15
3.2430803E-1 5.2061940E+15
3.2159091E-1 5.0779208E+15
3.1887379E-1 4.9257691E+15
3.1615667E-1 4.7573970E+15
3.1343955E-1 4.5804151E+15
3.1072243E-1 4.4018983E+15
3.0800531E-1 4.2278302E+15
3.0528819E-1 4.0625439E+15
3.0257107E-1 3.9084018E+15
2.9985395E-1 3.7658371E+15
2.9713683E-1 3.6335674E+15
2.9441971E-1 3.5083916E+15
2.9170259E-1 3.3837203E+15
2.8898547E-1 3.2462217E+15
2.8626835E-1 3.0712079E+15
2.8355123E-1 2.8199109E+15
2.8083412E-1 2.4442746E+15
2.7811700E-1 1.9035705E+15
2.7539988E-1 1.1892339E+15
2.7268276E-1 7.8118287E+14
