N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.233598522E+00 1.228452553E+00 1.223672235E+00 1.219698572E+00
1.016672606E+01 1.233756182E+00 1.228700501E+00 1.224033653E+00 1.220197481E+00
1.033324570E+01 1.233984379E+00 1.229057173E+00 1.224550000E+00 1.220904637E+00
1.049996187E+01 1.234312643E+00 1.229565733E+00 1.225278905E+00 1.221892266E+00
1.066670514E+01 1.234780639E+00 1.230281692E+00 1.226290960E+00 1.223243437E+00
1.083333839E+01 1.235439515E+00 1.231272268E+00 1.227664883E+00 1.225041502E+00
1.100000000E+01 1.236351121E+00 1.232610652E+00 1.229475179E+00 1.227350437E+00
1.116672606E+01 1.237583153E+00 1.234363764E+00 1.231771613E+00 1.230187944E+00
1.133324570E+01 1.239198181E+00 1.236572792E+00 1.234555052E+00 1.233502849E+00
1.149996187E+01 1.241236634E+00 1.239232132E+00 1.237761460E+00 1.237172980E+00
1.166670514E+01 1.243698749E+00 1.242278556E+00 1.241268888E+00 1.241033934E+00
1.183333839E+01 1.246535782E+00 1.245602534E+00 1.244931247E+00 1.244928646E+00
1.200000000E+01 1.249660070E+00 1.249081188E+00 1.248623298E+00 1.248750819E+00
1.216672606E+01 1.252973056E+00 1.252616501E+00 1.252272624E+00 1.252461589E+00
1.233324570E+01 1.256396782E+00 1.256158811E+00 1.255865757E+00 1.256079015E+00
1.249996187E+01 1.259892978E+00 1.259707944E+00 1.259433757E+00 1.259655085E+00
1.266670514E+01 1.263464012E+00 1.263298746E+00 1.263031006E+00 1.263254519E+00
1.283333839E+01 1.267140866E+00 1.266982393E+00 1.266717771E+00 1.266941436E+00
1.300000000E+01 1.270967121E+00 1.270811782E+00 1.270556475E+00 1.270829131E+00
