N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.234904991E+00 1.226214396E+00 1.218212915E+00 1.211024394E+00
1.016672606E+01 1.235113226E+00 1.226542573E+00 1.218688431E+00 1.211673029E+00
1.033324570E+01 1.235415620E+00 1.227016857E+00 1.219372278E+00 1.212600960E+00
1.049996187E+01 1.235852369E+00 1.227697678E+00 1.220346992E+00 1.213913507E+00
1.066670514E+01 1.236478804E+00 1.228665289E+00 1.221718435E+00 1.215740751E+00
1.083333839E+01 1.237368086E+00 1.230021235E+00 1.223613849E+00 1.218229392E+00
1.100000000E+01 1.238612415E+00 1.231884898E+00 1.226169946E+00 1.221520658E+00
1.116672606E+01 1.240318959E+00 1.234379604E+00 1.229506708E+00 1.225710252E+00
1.133324570E+01 1.242596950E+00 1.237605121E+00 1.233685511E+00 1.230797425E+00
1.149996187E+01 1.245531958E+00 1.241597356E+00 1.238662343E+00 1.236643340E+00
1.166670514E+01 1.249149890E+00 1.246288138E+00 1.244260800E+00 1.242972432E+00
1.183333839E+01 1.253382749E+00 1.251490421E+00 1.250194022E+00 1.249433695E+00
1.200000000E+01 1.258059803E+00 1.256931506E+00 1.256138300E+00 1.255699185E+00
1.216672606E+01 1.262941263E+00 1.262327890E+00 1.261824342E+00 1.261545661E+00
1.233324570E+01 1.267786124E+00 1.267463568E+00 1.267095215E+00 1.266879926E+00
1.249996187E+01 1.272418507E+00 1.272229911E+00 1.271909639E+00 1.271712307E+00
1.266670514E+01 1.276757953E+00 1.276617169E+00 1.276307035E+00 1.276111525E+00
1.283333839E+01 1.280808398E+00 1.280678750E+00 1.280366401E+00 1.280168494E+00
1.300000000E+01 1.284625795E+00 1.284495555E+00 1.284178207E+00 1.283937934E+00
