N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 325 1.500E-4 1.211666328E+00 1.239978287E+00
1.468000E+10 3.162E+16 325 1.500E-4 1.220089970E+00 1.240138614E+00
2.154000E+10 3.162E+16 325 1.500E-4 1.226352672E+00 1.240370621E+00
3.162000E+10 3.162E+16 325 1.500E-4 1.230998611E+00 1.240704250E+00
4.642000E+10 3.162E+16 325 1.500E-4 1.234511938E+00 1.241179507E+00
6.813000E+10 3.162E+16 325 1.500E-4 1.237297930E+00 1.241847948E+00
1.000000E+11 3.162E+16 325 1.500E-4 1.239685197E+00 1.242771049E+00
1.468000E+11 3.162E+16 325 1.500E-4 1.241934349E+00 1.244014023E+00
2.154000E+11 3.162E+16 325 1.500E-4 1.244240568E+00 1.245632924E+00
3.162000E+11 3.162E+16 325 1.500E-4 1.246726694E+00 1.247652484E+00
4.642000E+11 3.162E+16 325 1.500E-4 1.249431177E+00 1.250042523E+00
6.813000E+11 3.162E+16 325 1.500E-4 1.252302899E+00 1.252704289E+00
1.000000E+12 3.162E+16 325 1.500E-4 1.255219470E+00 1.255482112E+00
1.468000E+12 3.162E+16 325 1.500E-4 1.258727078E+00 1.258876558E+00
2.154000E+12 3.162E+16 325 1.500E-4 1.261362043E+00 1.261474750E+00
3.162000E+12 3.162E+16 325 1.500E-4 1.263179225E+00 1.263253757E+00
4.642000E+12 3.162E+16 325 1.500E-4 1.271747912E+00 1.272151109E+00
6.813000E+12 3.162E+16 325 1.500E-4 1.277619886E+00 1.277658335E+00
1.000000E+13 3.162E+16 325 1.500E-4 1.279090170E+00 1.279114123E+00
