X Y Yfit
1.0001300E-2 5.9259452E-3 5.9937822E-3
1.9997840E-2 1.2416406E-2 1.2431808E-2
3.0001160E-2 1.9242565E-2 1.9381664E-2
3.9953230E-2 2.6879155E-2 2.6867148E-2
4.9984930E-2 3.5188645E-2 3.5066358E-2
5.9959890E-2 4.3867613E-2 4.3957044E-2
7.0003030E-2 5.3526161E-2 5.3751353E-2
8.0080510E-2 6.4376968E-2 6.4542931E-2
9.0055470E-2 7.6311581E-2 7.6302602E-2
1.0007570E-1 8.9373065E-2 8.9338994E-2
1.1003920E-1 1.0369829E-1 1.0367860E-1
1.2008260E-1 1.1970658E-1 1.1970653E-1
1.3003470E-1 1.3761471E-1 1.3735236E-1
1.4004370E-1 1.5778455E-1 1.5710211E-1
1.5006400E-1 1.8013235E-1 1.7914975E-1
1.6005040E-1 2.0509165E-1 2.0368369E-1
1.7005940E-1 2.3269100E-1 2.3117119E-1
1.8005700E-1 2.6370552E-1 2.6189708E-1
1.9004320E-1 2.9804523E-1 2.9626887E-1
2.0002960E-1 3.3647484E-1 3.3478797E-1
2.1005010E-1 3.7813194E-1 3.7813164E-1
2.2011110E-1 4.2598194E-1 4.2697531E-1
2.3005150E-1 4.7888290E-1 4.8112134E-1
2.4006030E-1 5.3825613E-1 5.4227773E-1
2.5005790E-1 6.0412032E-1 6.1081688E-1
2.6007820E-1 6.7795323E-1 6.8787370E-1
2.7004150E-1 7.5928742E-1 7.7376444E-1
2.8005030E-1 8.4993710E-1 8.7042524E-1
2.9009340E-1 9.5072581E-1 9.7905018E-1
3.0004530E-1 1.0632803E+0 1.0994423E+0
3.1009980E-1 1.1899581E+0 1.2353527E+0
3.2006310E-1 1.3302165E+0 1.3856471E+0
3.3004900E-1 1.4864687E+0 1.5534488E+0
3.4005810E-1 1.6610710E+0 1.7405432E+0
3.5005550E-1 1.8563629E+0 1.9480572E+0
3.6008720E-1 2.0780116E+0 2.1788469E+0
3.7001610E-1 2.3279065E+0 2.4313719E+0
3.8002510E-1 2.6101629E+0 2.7121106E+0
3.8999990E-1 2.9279610E+0 3.0199486E+0
3.9999720E-1 3.2860323E+0 3.3584943E+0
4.0999460E-1 3.6866774E+0 3.7289599E+0
4.2003770E-1 4.1528355E+0 4.1350774E+0
4.3002390E-1 4.6702387E+0 4.5743535E+0
4.3993020E-1 5.2516226E+0 5.0466106E+0
4.5012140E-1 5.9003452E+0 5.5718610E+0
4.5991370E-1 6.6143516E+0 6.1154284E+0
4.7009350E-1 7.4058032E+0 6.7219928E+0
4.8005680E-1 8.2548677E+0 7.3574643E+0
4.9003150E-1 9.1645419E+0 8.0357587E+0
5.0012020E-1 1.0108068E+1 8.7650578E+0
5.0984410E-1 1.1123990E+1 9.5093640E+0
5.2014920E-1 1.2153010E+1 1.0342498E+1
5.2986190E-1 1.3243006E+1 1.1169295E+1
5.4005310E-1 1.4330948E+1 1.2079816E+1
5.4999350E-1 1.5420384E+1 1.3009804E+1
5.6004810E-1 1.6521419E+1 1.3991819E+1
5.6999990E-1 1.7612165E+1 1.5003933E+1
5.8003160E-1 1.8746681E+1 1.6063677E+1
5.8999490E-1 1.9844352E+1 1.7154420E+1
6.0003810E-1 2.0959226E+1 1.8291393E+1
6.1006950E-1 2.2056332E+1 1.9463446E+1
6.2010120E-1 2.3153626E+1 2.0670778E+1
6.3005330E-1 2.4266819E+1 2.1902115E+1
6.4008470E-1 2.5383942E+1 2.3175970E+1
6.5005950E-1 2.6506113E+1 2.4474011E+1
6.6005710E-1 2.7625294E+1 2.5805134E+1
6.7006590E-1 2.8750087E+1 2.7166911E+1
6.8005200E-1 2.9887406E+1 2.8553436E+1
6.9009490E-1 3.1049610E+1 2.9974830E+1
7.0005820E-1 3.2226029E+1 3.1410540E+1
7.1010140E-1 3.3430129E+1 3.2882598E+1
7.2008750E-1 3.4369903E+1 3.4369908E+1
7.3009630E-1 3.5618581E+1 3.5883283E+1
7.4009370E-1 3.6900935E+1 3.7416698E+1
7.5009130E-1 3.8216903E+1 3.8970914E+1
7.6010010E-1 3.9559097E+1 4.0546919E+1
7.7010890E-1 4.0942323E+1 4.2142075E+1
7.8011800E-1 4.2361129E+1 4.3755716E+1
7.9010390E-1 4.3849129E+1 4.5383193E+1
8.0012420E-1 4.5383774E+1 4.7033186E+1
8.1006480E-1 4.6978323E+1 4.8686123E+1
8.2010770E-1 4.8608323E+1 5.0371729E+1
8.3010530E-1 5.0300000E+1 5.2064674E+1
8.4009150E-1 5.2045968E+1 5.3770042E+1
8.5012290E-1 5.3872258E+1 5.5496886E+1
8.6006360E-1 5.5762129E+1 5.7221387E+1
8.7011790E-1 5.7702452E+1 5.8978375E+1
8.8009260E-1 5.9700710E+1 6.0733667E+1
8.9007880E-1 6.1736355E+1 6.2502781E+1
9.0011050E-1 6.3880452E+1 6.4291337E+1
9.1008520E-1 6.6080645E+1 6.6080606E+1
9.2010550E-1 6.8363032E+1 6.7888689E+1
9.3009140E-1 7.0692194E+1 6.9700678E+1
9.4010040E-1 7.3068032E+1 7.1526689E+1
9.5002940E-1 7.5516806E+1 7.3347476E+1
9.6004960E-1 7.8034742E+1 7.5194054E+1
9.7008130E-1 8.0616258E+1 7.7051653E+1
9.8004460E-1 8.3276290E+1 7.8905084E+1
9.9005340E-1 8.5964323E+1 8.0775075E+1
1.0000400E+0 8.8710290E+1 8.2648949E+1
